Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
com.google.javascript.jscomp.AbstractCompiler#35,-1,-1,-1,0.0105,0.5026,0.1026,0.0106
com.google.javascript.jscomp.AbstractCompiler#36,-1,-1,-1,0.0105,0.5026,0.1026,0.0106
com.google.javascript.jscomp.AbstractMessageFormatter#32,-1,-1,-1,0.0105,0.5026,0.1026,0.0106
com.google.javascript.jscomp.AbstractMessageFormatter#33,115,116,117,0.0105,0.5026,0.1026,0.0106
com.google.javascript.jscomp.AbstractMessageFormatter#34,-1,-1,-1,0.0105,0.5026,0.1026,0.0106
com.google.javascript.jscomp.AbstractMessageFormatter#37,115,116,117,0.0105,0.5026,0.1026,0.0106
com.google.javascript.jscomp.AbstractMessageFormatter#38,-1,-1,-1,0.0105,0.5026,0.1026,0.0106
com.google.javascript.jscomp.AbstractMessageFormatter#47,-1,-1,-1,0.0105,0.5026,0.1026,0.0106
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy#23,-1,-1,-1,0.0105,0.5026,0.1026,0.0106
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy#26,-1,-1,-1,0.0105,0.5026,0.1026,0.0106
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy#34,-1,-1,-1,0.0105,0.5026,0.1026,0.0106
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy#42,-1,-1,-1,0.0105,0.5026,0.1026,0.0106
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy#47,-1,-1,-1,0.0105,0.5026,0.1026,0.0106
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy#48,115,116,117,0.0105,0.5026,0.1026,0.0106
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy#49,-1,-1,-1,0.0105,0.5026,0.1026,0.0106
com.google.javascript.jscomp.BasicErrorManager#100,128,120,122,0.0278,0.7308,0.1667,0.0286
com.google.javascript.jscomp.BasicErrorManager#102,-1,-1,-1,0.0278,0.7308,0.1667,0.0286
com.google.javascript.jscomp.BasicErrorManager#103,167,166,168,0.0105,0.5026,0.1026,0.0106
com.google.javascript.jscomp.BasicErrorManager#115,-1,-1,-1,0.0105,0.5026,0.1026,0.0106
com.google.javascript.jscomp.BasicErrorManager#122,76,173,175,0.0278,0.7308,0.1667,0.0286
com.google.javascript.jscomp.BasicErrorManager#131,175,281,283,0.0278,0.7308,0.1667,0.0286
com.google.javascript.jscomp.BasicErrorManager#136,283,623,422,0.0278,0.7308,0.1667,0.0286
com.google.javascript.jscomp.BasicErrorManager#137,422,624,626,0.0278,0.7308,0.1667,0.0286
com.google.javascript.jscomp.BasicErrorManager#138,626,625,627,0.0278,0.7308,0.1667,0.0286
com.google.javascript.jscomp.BasicErrorManager#139,49,201,203,0.0303,0.7480,0.1741,0.0313
com.google.javascript.jscomp.BasicErrorManager#140,203,202,204,0.0303,0.7480,0.1741,0.0313
com.google.javascript.jscomp.BasicErrorManager#143,-1,-1,11098,0.0303,0.7480,0.1741,0.0313
com.google.javascript.jscomp.BasicErrorManager#149,627,783,422,0.0278,0.7308,0.1667,0.0286
com.google.javascript.jscomp.BasicErrorManager#150,422,624,626,0.0278,0.7308,0.1667,0.0286
com.google.javascript.jscomp.BasicErrorManager#151,626,625,627,0.0278,0.7308,0.1667,0.0286
com.google.javascript.jscomp.BasicErrorManager#153,-1,-1,11098,0.0278,0.7308,0.1667,0.0286
com.google.javascript.jscomp.BasicErrorManager#155,-1,-1,11098,0.0278,0.7308,0.1667,0.0286
com.google.javascript.jscomp.BasicErrorManager#159,627,783,422,0.0278,0.7308,0.1667,0.0286
com.google.javascript.jscomp.BasicErrorManager#160,422,409,423,0.0278,0.7308,0.1667,0.0286
com.google.javascript.jscomp.BasicErrorManager#161,423,406,114,0.0278,0.7308,0.1667,0.0286
com.google.javascript.jscomp.BasicErrorManager#163,-1,-1,11098,0.0278,0.7308,0.1667,0.0286
com.google.javascript.jscomp.BasicErrorManager#165,-1,-1,11098,0.0278,0.7308,0.1667,0.0286
com.google.javascript.jscomp.BasicErrorManager#169,114,113,103,0.0278,0.7308,0.1667,0.0286
com.google.javascript.jscomp.BasicErrorManager#173,-1,-1,-1,0.0105,0.5026,0.1026,0.0106
com.google.javascript.jscomp.BasicErrorManager#177,-1,-1,-1,0.0278,0.7308,0.1667,0.0286
com.google.javascript.jscomp.BasicErrorManager#178,20,848,849,0.0278,0.7308,0.1667,0.0286
com.google.javascript.jscomp.BasicErrorManager#179,849,833,13,0.0278,0.7308,0.1667,0.0286
com.google.javascript.jscomp.BasicErrorManager#180,-1,-1,-1,0.0278,0.7308,0.1667,0.0286
com.google.javascript.jscomp.BasicErrorManager#37,-1,-1,-1,0.0105,0.5026,0.1026,0.0106
com.google.javascript.jscomp.BasicErrorManager#38,-1,-1,-1,0.0105,0.5026,0.1026,0.0106
com.google.javascript.jscomp.BasicErrorManager#40,-1,-1,-1,0.0105,0.5026,0.1026,0.0106
com.google.javascript.jscomp.BasicErrorManager#41,-1,-1,-1,0.0105,0.5026,0.1026,0.0106
com.google.javascript.jscomp.BasicErrorManager#42,-1,-1,-1,0.0105,0.5026,0.1026,0.0106
com.google.javascript.jscomp.BasicErrorManager#45,135,134,136,0.0278,0.7308,0.1667,0.0286
com.google.javascript.jscomp.BasicErrorManager#46,135,134,136,0.0278,0.7308,0.1667,0.0286
com.google.javascript.jscomp.BasicErrorManager#47,620,619,617,0.0370,0.7851,0.1925,0.0385
com.google.javascript.jscomp.BasicErrorManager#52,-1,-1,-1,0.0278,0.7308,0.1667,0.0286
com.google.javascript.jscomp.BasicErrorManager#73,15,14,16,0.0105,0.5026,0.1026,0.0106
com.google.javascript.jscomp.BasicErrorManager#77,15,14,16,0.0105,0.5026,0.1026,0.0106
com.google.javascript.jscomp.BasicErrorManager#81,15,14,16,0.0105,0.5026,0.1026,0.0106
com.google.javascript.jscomp.BasicErrorManager#85,15,14,16,0.0105,0.5026,0.1026,0.0106
com.google.javascript.jscomp.BasicErrorManager#97,129,371,370,0.0105,0.5026,0.1026,0.0106
com.google.javascript.jscomp.BasicErrorManager#98,370,372,167,0.0105,0.5026,0.1026,0.0106
com.google.javascript.jscomp.BasicErrorManager#99,135,134,136,0.0278,0.7308,0.1667,0.0286
com.google.javascript.jscomp.CheckAccessControls#50,-1,-1,-1,0.0105,0.5026,0.1026,0.0106
com.google.javascript.jscomp.CheckAccessControls#54,-1,-1,-1,0.0105,0.5026,0.1026,0.0106
com.google.javascript.jscomp.CheckAccessControls#58,-1,-1,-1,0.0105,0.5026,0.1026,0.0106
com.google.javascript.jscomp.CheckAccessControls#62,-1,-1,-1,0.0105,0.5026,0.1026,0.0106
com.google.javascript.jscomp.CheckAccessControls#66,-1,-1,-1,0.0105,0.5026,0.1026,0.0106
com.google.javascript.jscomp.CheckAccessControls#70,-1,-1,-1,0.0105,0.5026,0.1026,0.0106
com.google.javascript.jscomp.CheckAccessControls#74,-1,-1,-1,0.0105,0.5026,0.1026,0.0106
com.google.javascript.jscomp.CheckAccessControls#79,-1,-1,-1,0.0105,0.5026,0.1026,0.0106
com.google.javascript.jscomp.CheckAccessControls#84,-1,-1,-1,0.0105,0.5026,0.1026,0.0106
com.google.javascript.jscomp.CheckAccessControls#89,-1,-1,-1,0.0105,0.5026,0.1026,0.0106
com.google.javascript.jscomp.CheckAccessControls#94,-1,-1,-1,0.0105,0.5026,0.1026,0.0106
com.google.javascript.jscomp.CheckGlobalNames#39,-1,-1,-1,0.0105,0.5026,0.1026,0.0106
com.google.javascript.jscomp.CheckGlobalNames#43,-1,-1,-1,0.0105,0.5026,0.1026,0.0106
com.google.javascript.jscomp.CheckGlobalThis#102,151,816,523,0.0263,0.7197,0.1622,0.0270
com.google.javascript.jscomp.CheckGlobalThis#103,523,522,204,0.0263,0.7197,0.1622,0.0270
com.google.javascript.jscomp.CheckGlobalThis#117,321,320,133,0.0167,0.6169,0.1291,0.0169
com.google.javascript.jscomp.CheckGlobalThis#145,133,126,103,0.0167,0.6169,0.1291,0.0169
com.google.javascript.jscomp.CheckGlobalThis#149,76,255,258,0.0167,0.6169,0.1291,0.0169
com.google.javascript.jscomp.CheckGlobalThis#150,128,120,122,0.0526,0.8407,0.2294,0.0556
com.google.javascript.jscomp.CheckGlobalThis#152,258,257,53,0.0167,0.6169,0.1291,0.0169
com.google.javascript.jscomp.CheckGlobalThis#155,-1,-1,-1,0.0167,0.6169,0.1291,0.0169
com.google.javascript.jscomp.CheckGlobalThis#158,99,100,102,0.0435,0.8120,0.2085,0.0455
com.google.javascript.jscomp.CheckGlobalThis#164,102,101,103,0.0769,0.8879,0.2774,0.0833
com.google.javascript.jscomp.CheckGlobalThis#178,55,342,344,0.0213,0.6738,0.1459,0.0217
com.google.javascript.jscomp.CheckGlobalThis#179,344,405,423,0.0213,0.6738,0.1459,0.0217
com.google.javascript.jscomp.CheckGlobalThis#180,423,406,114,0.0213,0.6738,0.1459,0.0217
com.google.javascript.jscomp.CheckGlobalThis#181,49,201,203,0.0238,0.6985,0.1543,0.0244
com.google.javascript.jscomp.CheckGlobalThis#182,203,202,204,0.0238,0.6985,0.1543,0.0244
com.google.javascript.jscomp.CheckGlobalThis#192,114,113,103,0.0213,0.6738,0.1459,0.0217
com.google.javascript.jscomp.CheckGlobalThis#59,-1,-1,-1,0.0167,0.6169,0.1291,0.0169
com.google.javascript.jscomp.CheckGlobalThis#71,-1,-1,-1,0.0167,0.6169,0.1291,0.0169
com.google.javascript.jscomp.CheckGlobalThis#73,-1,-1,-1,0.0167,0.6169,0.1291,0.0169
com.google.javascript.jscomp.CheckGlobalThis#74,20,848,849,0.0167,0.6169,0.1291,0.0169
com.google.javascript.jscomp.CheckGlobalThis#75,849,833,13,0.0167,0.6169,0.1291,0.0169
com.google.javascript.jscomp.CheckGlobalThis#76,-1,-1,-1,0.0167,0.6169,0.1291,0.0169
com.google.javascript.jscomp.CheckGlobalThis#84,76,319,321,0.0167,0.6169,0.1291,0.0169
com.google.javascript.jscomp.CheckGlobalThis#87,49,191,193,0.0213,0.6738,0.1459,0.0217
com.google.javascript.jscomp.CheckGlobalThis#88,193,192,151,0.0213,0.6738,0.1459,0.0217
com.google.javascript.jscomp.CheckGlobalThis#93,15,14,16,0.0769,0.8879,0.2774,0.0833
