Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.apache.commons.math.complex.Complex#248,112,110,114,0.0263,0.8000,0.1622,0.0270
org.apache.commons.math.complex.Complex#250,-1,-1,11098,0.0286,0.8132,0.1690,0.0294
org.apache.commons.math.complex.Complex#254,49,201,203,0.0294,0.8177,0.1715,0.0303
org.apache.commons.math.complex.Complex#255,203,202,204,0.0303,0.8222,0.1741,0.0313
org.apache.commons.math.complex.Complex#258,115,116,117,0.0333,0.8362,0.1826,0.0345
org.apache.commons.math.complex.Complex#263,-1,-1,-1,0.0303,0.8222,0.1741,0.0313
org.apache.commons.math.complex.Complex#266,114,113,103,0.0263,0.8000,0.1622,0.0270
org.apache.commons.math.complex.Complex#277,99,100,102,0.5000,0.9933,0.7071,1.0000
org.apache.commons.math.complex.Complex#280,102,101,103,0.5000,0.9933,0.7071,1.0000
org.apache.commons.math.complex.Complex#299,15,14,16,0.0086,0.5627,0.0928,0.0087
org.apache.commons.math.complex.Complex#310,15,14,16,0.0090,0.5736,0.0949,0.0091
org.apache.commons.math.complex.Complex#355,76,319,321,0.0333,0.8362,0.1826,0.0345
org.apache.commons.math.complex.Complex#358,321,320,133,0.0417,0.8655,0.2041,0.0435
org.apache.commons.math.complex.Complex#363,133,126,103,0.0500,0.8862,0.2236,0.0526
org.apache.commons.math.complex.Complex#45,-1,-1,-1,0.0067,0.5000,0.0819,0.0068
org.apache.commons.math.complex.Complex#48,-1,-1,-1,0.0067,0.5000,0.0819,0.0068
org.apache.commons.math.complex.Complex#51,-1,-1,-1,0.0067,0.5000,0.0819,0.0068
org.apache.commons.math.complex.Complex#54,-1,-1,-1,0.0067,0.5000,0.0819,0.0068
org.apache.commons.math.complex.Complex#57,-1,-1,-1,0.0067,0.5000,0.0819,0.0068
org.apache.commons.math.complex.Complex#76,106,105,104,0.0067,0.5000,0.0819,0.0068
org.apache.commons.math.complex.Complex#77,104,107,109,0.0067,0.5000,0.0819,0.0068
org.apache.commons.math.complex.Complex#78,109,108,13,0.0067,0.5000,0.0819,0.0068
org.apache.commons.math.complex.Complex#79,-1,-1,-1,0.0067,0.5000,0.0819,0.0068
org.apache.commons.math.complex.Complex#872,15,14,16,0.0161,0.7081,0.1270,0.0164
