Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.jfree.data.KeyedObject#103,115,116,117,0.5000,0.9231,0.7071,1.0000
org.jfree.data.KeyedObject#104,-1,-1,-1,0.5000,0.9231,0.7071,1.0000
org.jfree.data.KeyedObject#74,-1,-1,-1,0.0909,0.5455,0.3015,0.1000
org.jfree.data.KeyedObject#75,20,848,849,0.0909,0.5455,0.3015,0.1000
org.jfree.data.KeyedObject#76,849,833,13,0.0909,0.5455,0.3015,0.1000
org.jfree.data.KeyedObject#77,-1,-1,-1,0.0909,0.5455,0.3015,0.1000
org.jfree.data.KeyedObject#85,15,14,16,0.1000,0.5714,0.3162,0.1111
org.jfree.data.KeyedObjects#128,41,161,162,0.0909,0.5455,0.3015,0.1000
org.jfree.data.KeyedObjects#131,162,361,362,0.0909,0.5455,0.3015,0.1000
org.jfree.data.KeyedObjects#132,362,356,58,0.0909,0.5455,0.3015,0.1000
org.jfree.data.KeyedObjects#133,58,57,60,0.0909,0.5455,0.3015,0.1000
org.jfree.data.KeyedObjects#134,49,7499,7501,0.1000,0.5714,0.3162,0.1111
org.jfree.data.KeyedObjects#135,7501,10963,8255,0.1000,0.5714,0.3162,0.1111
org.jfree.data.KeyedObjects#136,15,14,16,0.1111,0.6000,0.3333,0.1250
org.jfree.data.KeyedObjects#140,60,59,61,0.0909,0.5455,0.3015,0.1000
org.jfree.data.KeyedObjects#201,49,201,203,0.0909,0.5455,0.3015,0.1000
org.jfree.data.KeyedObjects#202,203,202,204,0.0909,0.5455,0.3015,0.1000
org.jfree.data.KeyedObjects#203,90,447,445,0.5000,0.9231,0.7071,1.0000
org.jfree.data.KeyedObjects#204,445,446,401,0.5000,0.9231,0.7071,1.0000
org.jfree.data.KeyedObjects#205,-1,-1,-1,0.5000,0.9231,0.7071,1.0000
org.jfree.data.KeyedObjects#207,90,447,445,0.0909,0.5455,0.3015,0.1000
org.jfree.data.KeyedObjects#208,445,446,401,0.0909,0.5455,0.3015,0.1000
org.jfree.data.KeyedObjects#210,-1,-1,-1,0.0909,0.5455,0.3015,0.1000
org.jfree.data.KeyedObjects#67,-1,-1,-1,0.0909,0.5455,0.3015,0.1000
org.jfree.data.KeyedObjects#68,115,116,117,0.0909,0.5455,0.3015,0.1000
org.jfree.data.KeyedObjects#69,-1,-1,-1,0.0909,0.5455,0.3015,0.1000
org.jfree.data.KeyedObjects2D#150,15,14,16,0.0909,0.5455,0.3015,0.1000
org.jfree.data.KeyedObjects2D#187,15,14,16,0.0909,0.5455,0.3015,0.1000
org.jfree.data.KeyedObjects2D#250,128,120,122,0.0909,0.5455,0.3015,0.1000
org.jfree.data.KeyedObjects2D#251,-1,-1,-1,0.0909,0.5455,0.3015,0.1000
org.jfree.data.KeyedObjects2D#263,76,173,175,0.0909,0.5455,0.3015,0.1000
org.jfree.data.KeyedObjects2D#266,175,281,283,0.0909,0.5455,0.3015,0.1000
org.jfree.data.KeyedObjects2D#270,422,3130,346,0.0909,0.5455,0.3015,0.1000
org.jfree.data.KeyedObjects2D#271,346,3131,819,0.0909,0.5455,0.3015,0.1000
org.jfree.data.KeyedObjects2D#272,115,116,117,0.3333,0.8571,0.5774,0.5000
org.jfree.data.KeyedObjects2D#275,211,2385,2387,0.0909,0.5455,0.3015,0.1000
org.jfree.data.KeyedObjects2D#276,2387,7254,4077,0.0909,0.5455,0.3015,0.1000
org.jfree.data.KeyedObjects2D#277,4077,4082,386,0.0909,0.5455,0.3015,0.1000
org.jfree.data.KeyedObjects2D#279,819,2251,1128,0.0909,0.5455,0.3015,0.1000
org.jfree.data.KeyedObjects2D#280,1128,1129,992,0.0909,0.5455,0.3015,0.1000
org.jfree.data.KeyedObjects2D#281,992,991,204,0.0909,0.5455,0.3015,0.1000
org.jfree.data.KeyedObjects2D#282,128,120,122,0.0909,0.5455,0.3015,0.1000
org.jfree.data.KeyedObjects2D#285,-1,-1,-1,0.0909,0.5455,0.3015,0.1000
org.jfree.data.KeyedObjects2D#74,-1,-1,-1,0.0833,0.5217,0.2887,0.0909
org.jfree.data.KeyedObjects2D#75,20,19,22,0.0833,0.5217,0.2887,0.0909
org.jfree.data.KeyedObjects2D#76,22,96,98,0.0833,0.5217,0.2887,0.0909
org.jfree.data.KeyedObjects2D#77,98,97,13,0.0833,0.5217,0.2887,0.0909
org.jfree.data.KeyedObjects2D#78,-1,-1,-1,0.0833,0.5217,0.2887,0.0909
org.jfree.data.Range#330,41,520,517,0.3333,0.8571,0.5774,0.5000
org.jfree.data.Range#333,517,1386,153,0.3333,0.8571,0.5774,0.5000
org.jfree.data.Range#334,153,194,171,0.3333,0.8571,0.5774,0.5000
org.jfree.data.Range#335,15,14,16,1.0000,1.0000,1.0000,Infinity
org.jfree.data.Range#337,171,170,133,0.3333,0.8571,0.5774,0.5000
org.jfree.data.Range#340,133,126,103,0.3333,0.8571,0.5774,0.5000
org.jfree.data.Range#365,15,14,16,1.0000,1.0000,1.0000,Infinity
org.jfree.data.Range#85,-1,-1,-1,0.0769,0.5000,0.2774,0.0833
org.jfree.data.Range#86,82,81,84,0.0769,0.5000,0.2774,0.0833
org.jfree.data.Range#91,84,83,80,0.0769,0.5000,0.2774,0.0833
org.jfree.data.Range#92,80,67,13,0.0769,0.5000,0.2774,0.0833
org.jfree.data.Range#93,-1,-1,-1,0.0769,0.5000,0.2774,0.0833
org.jfree.data.general.AbstractDataset#172,128,120,122,0.0833,0.5217,0.2887,0.0909
org.jfree.data.general.AbstractDataset#173,-1,-1,-1,0.0833,0.5217,0.2887,0.0909
org.jfree.data.general.AbstractDataset#186,216,1444,1455,0.0833,0.5217,0.2887,0.0909
org.jfree.data.general.AbstractDataset#187,1455,1454,755,0.0833,0.5217,0.2887,0.0909
