Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.mockito.Answers#26,-1,-1,-1,0.0023,0.5539,0.0481,0.0046
org.mockito.Answers#35,-1,-1,-1,0.0023,0.5539,0.0481,0.0046
org.mockito.Answers#44,-1,-1,-1,0.0023,0.5539,0.0481,0.0046
org.mockito.Answers#53,-1,-1,-1,0.0023,0.5539,0.0481,0.0046
org.mockito.Answers#63,-1,-1,-1,0.0023,0.5539,0.0481,0.0046
org.mockito.Answers#72,-1,-1,-1,0.0023,0.5539,0.0481,0.0046
org.mockito.Answers#77,-1,-1,-1,0.0023,0.5539,0.0481,0.0046
org.mockito.Answers#78,115,116,117,0.0023,0.5539,0.0481,0.0046
org.mockito.Answers#79,-1,-1,-1,0.0023,0.5539,0.0481,0.0046
org.mockito.Answers#82,15,14,16,0.0023,0.5539,0.0481,0.0046
org.mockito.ArgumentMatcher#58,-1,-1,-1,0.0020,0.5136,0.0313,0.0020
org.mockito.Matchers#101,-1,-1,-1,0.0023,0.5537,0.0480,0.0046
org.mockito.Matchers#246,15,14,16,0.0625,0.9746,0.1826,0.0667
org.mockito.Matchers#793,15,14,16,0.0057,0.7572,0.0538,0.0058
org.mockito.Mockito#1006,15,14,16,0.0024,0.5641,0.0491,0.0048
org.mockito.Mockito#1227,15,14,16,0.0068,0.7861,0.0583,0.0068
org.mockito.Mockito#1284,128,120,122,0.0417,0.9606,0.1474,0.0435
org.mockito.Mockito#1285,-1,-1,-1,0.0417,0.9606,0.1474,0.0435
org.mockito.Mockito#1683,15,14,16,0.0040,0.6821,0.0446,0.0040
org.mockito.Mockito#1854,128,120,122,0.0179,0.9086,0.0953,0.0182
org.mockito.Mockito#1855,-1,-1,-1,0.0179,0.9086,0.0953,0.0182
org.mockito.Mockito#1888,15,14,16,0.0023,0.5557,0.0482,0.0047
org.mockito.Mockito#759,-1,-1,-1,0.0023,0.5539,0.0481,0.0046
org.mockito.Mockito#770,-1,-1,-1,0.0023,0.5539,0.0481,0.0046
org.mockito.Mockito#802,-1,-1,-1,0.0023,0.5539,0.0481,0.0046
org.mockito.Mockito#815,-1,-1,-1,0.0023,0.5539,0.0481,0.0046
org.mockito.Mockito#856,-1,-1,-1,0.0023,0.5539,0.0481,0.0046
org.mockito.Mockito#890,-1,-1,-1,0.0023,0.5539,0.0481,0.0046
org.mockito.Mockito#901,15,14,16,0.0022,0.5455,0.0334,0.0022
org.mockito.configuration.DefaultMockitoConfiguration#21,-1,-1,-1,0.0019,0.5000,0.0431,0.0037
org.mockito.configuration.DefaultMockitoConfiguration#33,15,14,16,0.0021,0.5304,0.0324,0.0021
org.mockito.configuration.DefaultMockitoConfiguration#40,15,14,16,0.0010,0.3399,0.0219,0.0010
org.mockito.exceptions.Reporter#257,193,13512,13514,0.0417,0.9606,0.1474,0.0435
org.mockito.exceptions.Reporter#258,115,116,117,0.0714,0.9781,0.1961,0.0769
org.mockito.exceptions.Reporter#268,13514,13513,7808,0.0417,0.9606,0.1474,0.0435
org.mockito.exceptions.Reporter#269,7808,7803,1460,0.0417,0.9606,0.1474,0.0435
org.mockito.exceptions.Reporter#273,15,14,16,0.0323,0.9487,0.1291,0.0333
org.mockito.exceptions.Reporter#38,-1,-1,-1,0.0019,0.5014,0.0433,0.0037
org.mockito.exceptions.base.MockitoAssertionError#18,106,8219,8221,0.0072,0.7966,0.0602,0.0072
org.mockito.exceptions.base.MockitoAssertionError#20,8221,13817,13818,0.0072,0.7966,0.0602,0.0072
org.mockito.exceptions.base.MockitoAssertionError#22,13818,-1,400,0.0072,0.7966,0.0602,0.0072
org.mockito.exceptions.base.MockitoAssertionError#23,400,399,401,0.0072,0.7966,0.0602,0.0072
org.mockito.exceptions.base.MockitoAssertionError#24,-1,-1,-1,0.0072,0.7966,0.0602,0.0072
org.mockito.exceptions.verification.WantedButNotInvoked#16,65,64,66,0.0323,0.9487,0.1291,0.0333
org.mockito.exceptions.verification.WantedButNotInvoked#17,-1,-1,-1,0.0323,0.9487,0.1291,0.0333
org.mockito.exceptions.verification.WantedButNotInvoked#21,15,14,16,0.5000,1.0000,0.7071,1.0000
org.mockito.internal.InvocationNotifierHandler#30,-1,-1,-1,0.0023,0.5571,0.0484,0.0047
org.mockito.internal.InvocationNotifierHandler#31,20,848,849,0.0023,0.5571,0.0484,0.0047
org.mockito.internal.InvocationNotifierHandler#32,849,833,13,0.0023,0.5571,0.0484,0.0047
org.mockito.internal.InvocationNotifierHandler#33,-1,-1,-1,0.0023,0.5571,0.0484,0.0047
org.mockito.internal.InvocationNotifierHandler#40,-1,-1,-1,0.0051,0.7324,0.0504,0.0051
org.mockito.internal.InvocationNotifierHandler#41,5025,5015,5026,0.0051,0.7324,0.0504,0.0051
org.mockito.internal.InvocationNotifierHandler#42,5026,5010,2688,0.0051,0.7324,0.0504,0.0051
org.mockito.internal.InvocationNotifierHandler#58,198,199,200,0.0051,0.7324,0.0504,0.0051
org.mockito.internal.InvocationNotifierHandler#65,-1,-1,-1,0.0051,0.7324,0.0504,0.0051
org.mockito.internal.InvocationNotifierHandler#68,15,14,16,0.0046,0.7149,0.0482,0.0047
org.mockito.internal.MockHandler#102,90,353,354,0.0019,0.5059,0.0309,0.0019
org.mockito.internal.MockHandler#109,354,352,186,0.0019,0.5059,0.0309,0.0019
org.mockito.internal.MockHandler#110,186,185,88,0.0019,0.5059,0.0309,0.0019
org.mockito.internal.MockHandler#119,15,14,16,0.0047,0.7158,0.0483,0.0047
org.mockito.internal.MockHandler#34,-1,-1,-1,0.0023,0.5571,0.0484,0.0047
org.mockito.internal.MockHandler#35,-1,-1,-1,0.0023,0.5571,0.0484,0.0047
org.mockito.internal.MockHandler#39,-1,-1,-1,0.0023,0.5571,0.0484,0.0047
org.mockito.internal.MockHandler#40,20,19,22,0.0023,0.5571,0.0484,0.0047
org.mockito.internal.MockHandler#41,22,21,24,0.0023,0.5571,0.0484,0.0047
org.mockito.internal.MockHandler#42,24,1151,98,0.0023,0.5571,0.0484,0.0047
org.mockito.internal.MockHandler#43,98,97,13,0.0023,0.5571,0.0484,0.0047
org.mockito.internal.MockHandler#44,-1,-1,-1,0.0023,0.5571,0.0484,0.0047
org.mockito.internal.MockHandler#52,196,195,197,0.0417,0.9606,0.1474,0.0435
org.mockito.internal.MockHandler#53,-1,-1,-1,0.0417,0.9606,0.1474,0.0435
org.mockito.internal.MockHandler#56,41,161,162,0.0017,0.4763,0.0291,0.0017
org.mockito.internal.MockHandler#65,162,2208,547,0.0017,0.4801,0.0293,0.0017
org.mockito.internal.MockHandler#67,547,2209,2210,0.0017,0.4805,0.0293,0.0017
org.mockito.internal.MockHandler#72,2210,2207,2212,0.0017,0.4814,0.0294,0.0017
org.mockito.internal.MockHandler#75,2212,7240,4470,0.0017,0.4814,0.0294,0.0017
org.mockito.internal.MockHandler#79,135,134,136,0.0033,0.6414,0.0408,0.0033
org.mockito.internal.MockHandler#80,90,353,354,0.0033,0.6421,0.0408,0.0033
org.mockito.internal.MockHandler#91,4470,4450,3713,0.0018,0.4888,0.0298,0.0018
org.mockito.internal.MockHandler#92,3713,5610,566,0.0018,0.4888,0.0298,0.0018
org.mockito.internal.MockHandler#93,566,3714,2248,0.0018,0.4888,0.0298,0.0018
org.mockito.internal.MockHandler#96,2248,2356,992,0.0018,0.4897,0.0299,0.0018
org.mockito.internal.MockHandler#98,992,991,204,0.0018,0.4897,0.0299,0.0018
org.mockito.internal.MockitoCore#143,128,120,122,0.0179,0.9086,0.0953,0.0182
org.mockito.internal.MockitoCore#144,-1,-1,-1,0.0179,0.9086,0.0953,0.0182
org.mockito.internal.MockitoCore#35,-1,-1,-1,0.0023,0.5534,0.0480,0.0046
org.mockito.internal.MockitoCore#37,-1,-1,-1,0.0023,0.5534,0.0480,0.0046
org.mockito.internal.MockitoCore#38,-1,-1,-1,0.0023,0.5534,0.0480,0.0046
org.mockito.internal.MockitoCore#39,-1,-1,-1,0.0023,0.5534,0.0480,0.0046
org.mockito.internal.MockitoCore#42,90,353,354,0.0023,0.5574,0.0484,0.0047
org.mockito.internal.MockitoCore#43,354,352,186,0.0023,0.5574,0.0484,0.0047
org.mockito.internal.MockitoCore#44,186,185,88,0.0023,0.5574,0.0484,0.0047
org.mockito.internal.MockitoCore#67,238,4277,4257,0.0031,0.6242,0.0393,0.0031
org.mockito.internal.MockitoCore#69,-1,-1,11098,0.0031,0.6249,0.0393,0.0031
org.mockito.internal.MockitoCore#72,4257,4252,921,0.0032,0.6323,0.0400,0.0032
org.mockito.internal.MockitoCore#73,921,920,88,0.0032,0.6323,0.0400,0.0032
org.mockito.internal.MockitoCore#77,208,1928,1930,0.0417,0.9606,0.1474,0.0435
org.mockito.internal.MockitoCore#78,1930,2419,2420,0.0417,0.9606,0.1474,0.0435
org.mockito.internal.MockitoCore#79,2420,2418,2422,0.0417,0.9606,0.1474,0.0435
org.mockito.internal.MockitoCore#81,2422,2421,742,0.0417,0.9606,0.1474,0.0435
org.mockito.internal.MockitoCore#82,128,120,122,0.0417,0.9606,0.1474,0.0435
org.mockito.internal.MockitoCore#84,-1,-1,-1,0.0417,0.9606,0.1474,0.0435
org.mockito.internal.configuration.ClassPathLoader#11,-1,-1,-1,0.0019,0.5000,0.0431,0.0037
org.mockito.internal.configuration.ClassPathLoader#19,1058,6707,6709,0.0019,0.5000,0.0431,0.0037
org.mockito.internal.configuration.ClassPathLoader#21,115,116,117,0.0019,0.5000,0.0431,0.0037
org.mockito.internal.configuration.ClassPathLoader#25,-1,-1,-1,0.0019,0.5000,0.0431,0.0037
org.mockito.internal.configuration.ClassPathLoader#28,15,14,16,0.0019,0.5000,0.0431,0.0037
org.mockito.internal.configuration.GlobalConfiguration#23,-1,-1,-1,0.0019,0.5000,0.0431,0.0037
org.mockito.internal.configuration.GlobalConfiguration#30,-1,-1,-1,0.0019,0.5000,0.0431,0.0037
org.mockito.internal.configuration.GlobalConfiguration#32,135,134,136,0.0019,0.5000,0.0431,0.0037
org.mockito.internal.configuration.GlobalConfiguration#33,128,120,122,0.0019,0.5000,0.0431,0.0037
org.mockito.internal.configuration.GlobalConfiguration#35,-1,-1,-1,0.0019,0.5000,0.0431,0.0037
org.mockito.internal.configuration.GlobalConfiguration#38,55,342,344,0.0019,0.5000,0.0431,0.0037
org.mockito.internal.configuration.GlobalConfiguration#39,344,558,559,0.0019,0.5000,0.0431,0.0037
org.mockito.internal.configuration.GlobalConfiguration#40,559,557,204,0.0019,0.5000,0.0431,0.0037
org.mockito.internal.configuration.GlobalConfiguration#41,15,14,16,0.0019,0.5000,0.0431,0.0037
org.mockito.internal.configuration.GlobalConfiguration#48,14060,14059,14061,0.0019,0.5014,0.0433,0.0037
org.mockito.internal.configuration.GlobalConfiguration#49,-1,-1,-1,0.0019,0.5014,0.0433,0.0037
org.mockito.internal.configuration.GlobalConfiguration#56,15,14,16,0.0010,0.3399,0.0219,0.0010
org.mockito.internal.configuration.GlobalConfiguration#60,15,14,16,0.0025,0.5753,0.0355,0.0025
org.mockito.internal.configuration.GlobalConfiguration#64,15,14,16,0.0021,0.5299,0.0324,0.0021
org.mockito.internal.creation.AbstractMockitoMethodProxy#8,-1,-1,-1,0.0017,0.4750,0.0290,0.0017
org.mockito.internal.creation.DelegatingMethod#12,-1,-1,-1,0.0017,0.4716,0.0288,0.0017
org.mockito.internal.creation.DelegatingMethod#16,-1,-1,-1,0.0017,0.4716,0.0288,0.0017
org.mockito.internal.creation.DelegatingMethod#17,4304,16211,16210,0.0017,0.4716,0.0288,0.0017
org.mockito.internal.creation.DelegatingMethod#18,16210,16212,4265,0.0017,0.4716,0.0288,0.0017
org.mockito.internal.creation.DelegatingMethod#19,-1,-1,-1,0.0017,0.4716,0.0288,0.0017
org.mockito.internal.creation.DelegatingMethod#26,15,14,16,0.0018,0.4866,0.0297,0.0018
org.mockito.internal.creation.DelegatingMethod#30,15,14,16,0.0045,0.7111,0.0478,0.0046
org.mockito.internal.creation.DelegatingMethod#38,15,14,16,0.0018,0.4862,0.0297,0.0018
org.mockito.internal.creation.DelegatingMethod#42,15,14,16,0.0017,0.4831,0.0295,0.0017
org.mockito.internal.creation.DelegatingMockitoMethodProxy#14,-1,-1,-1,0.0017,0.4827,0.0295,0.0017
org.mockito.internal.creation.DelegatingMockitoMethodProxy#15,115,116,117,0.0017,0.4827,0.0295,0.0017
org.mockito.internal.creation.DelegatingMockitoMethodProxy#16,-1,-1,-1,0.0017,0.4827,0.0295,0.0017
org.mockito.internal.creation.DelegatingMockitoMethodProxy#19,15,14,16,0.0017,0.4831,0.0295,0.0017
org.mockito.internal.creation.MethodInterceptorFilter#24,-1,-1,-1,0.0023,0.5571,0.0484,0.0047
