Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.mockito.ArgumentMatcher#62,-1,-1,-1,0.0064,0.4943,0.0568,0.0065
org.mockito.Matchers#95,-1,-1,-1,0.0066,0.5008,0.0814,0.0133
org.mockito.Mockito#1002,15,14,16,0.0076,0.5365,0.0618,0.0076
org.mockito.Mockito#1566,15,14,16,0.0068,0.5059,0.0822,0.0136
org.mockito.Mockito#630,-1,-1,-1,0.0066,0.5008,0.0814,0.0133
org.mockito.Mockito#641,-1,-1,-1,0.0066,0.5008,0.0814,0.0133
org.mockito.Mockito#673,-1,-1,-1,0.0066,0.5008,0.0814,0.0133
org.mockito.Mockito#686,-1,-1,-1,0.0066,0.5008,0.0814,0.0133
org.mockito.Mockito#720,-1,-1,-1,0.0066,0.5008,0.0814,0.0133
org.mockito.Mockito#731,15,14,16,0.0136,0.6749,0.1166,0.0276
org.mockito.Mockito#835,15,14,16,0.0073,0.5244,0.0853,0.0147
org.mockito.MockitoAnnotations#111,-1,-1,-1,0.0066,0.5000,0.0812,0.0133
org.mockito.MockitoAnnotations#81,41,40,43,0.0066,0.5000,0.0812,0.0133
org.mockito.MockitoAnnotations#85,43,8891,3767,0.0066,0.5000,0.0812,0.0133
org.mockito.MockitoAnnotations#86,3767,3765,1429,0.0066,0.5000,0.0812,0.0133
org.mockito.MockitoAnnotations#87,211,210,212,0.0066,0.5000,0.0812,0.0133
org.mockito.MockitoAnnotations#88,212,205,213,0.0066,0.5000,0.0812,0.0133
org.mockito.MockitoAnnotations#90,-1,-1,-1,0.0066,0.5000,0.0812,0.0133
org.mockito.MockitoAnnotations#93,55,1473,1475,0.0066,0.5000,0.0812,0.0133
org.mockito.MockitoAnnotations#94,1475,1562,1563,0.0066,0.5000,0.0812,0.0133
org.mockito.MockitoAnnotations#95,1563,1550,1561,0.0066,0.5000,0.0812,0.0133
org.mockito.MockitoAnnotations#96,198,199,200,0.0035,0.3448,0.0417,0.0035
org.mockito.configuration.DefaultMockitoConfiguration#20,-1,-1,-1,0.0066,0.5000,0.0812,0.0133
org.mockito.configuration.DefaultMockitoConfiguration#32,15,14,16,0.0053,0.4446,0.0514,0.0053
org.mockito.exceptions.Reporter#43,-1,-1,-1,0.0066,0.5000,0.0812,0.0133
org.mockito.internal.MockHandler#104,354,352,186,0.0048,0.4222,0.0491,0.0048
org.mockito.internal.MockHandler#105,186,185,88,0.0048,0.4222,0.0491,0.0048
org.mockito.internal.MockHandler#39,-1,-1,-1,0.0068,0.5067,0.0823,0.0137
org.mockito.internal.MockHandler#40,20,19,22,0.0068,0.5067,0.0823,0.0137
org.mockito.internal.MockHandler#41,22,21,24,0.0068,0.5067,0.0823,0.0137
org.mockito.internal.MockHandler#42,24,508,24,0.0068,0.5067,0.0823,0.0137
org.mockito.internal.MockHandler#43,24,508,24,0.0068,0.5067,0.0823,0.0137
org.mockito.internal.MockHandler#44,24,1151,98,0.0068,0.5067,0.0823,0.0137
org.mockito.internal.MockHandler#45,98,97,13,0.0068,0.5067,0.0823,0.0137
org.mockito.internal.MockHandler#46,-1,-1,-1,0.0068,0.5067,0.0823,0.0137
org.mockito.internal.MockHandler#60,41,161,162,0.0040,0.3796,0.0450,0.0040
org.mockito.internal.MockHandler#67,162,2208,547,0.0041,0.3864,0.0456,0.0042
org.mockito.internal.MockHandler#69,547,2209,2210,0.0041,0.3864,0.0456,0.0042
org.mockito.internal.MockHandler#72,2210,2207,2212,0.0042,0.3884,0.0458,0.0042
org.mockito.internal.MockHandler#74,2212,5865,4040,0.0042,0.3884,0.0458,0.0042
org.mockito.internal.MockHandler#80,4040,7936,828,0.0043,0.3945,0.0464,0.0043
org.mockito.internal.MockHandler#81,828,5479,564,0.0043,0.3945,0.0464,0.0043
org.mockito.internal.MockHandler#82,564,560,566,0.0043,0.3945,0.0464,0.0043
org.mockito.internal.MockHandler#83,566,3714,2248,0.0043,0.3945,0.0464,0.0043
