Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.jfree.data.general.Series#102,196,195,197,0.0667,0.5000,0.2582,0.0714
org.jfree.data.general.Series#103,-1,-1,-1,0.0667,0.5000,0.2582,0.0714
org.jfree.data.general.Series#111,-1,-1,-1,0.0667,0.5000,0.2582,0.0714
org.jfree.data.general.Series#112,82,81,84,0.0667,0.5000,0.2582,0.0714
org.jfree.data.general.Series#115,84,1535,267,0.0667,0.5000,0.2582,0.0714
org.jfree.data.general.Series#116,267,380,24,0.0667,0.5000,0.2582,0.0714
org.jfree.data.general.Series#117,24,508,24,0.0667,0.5000,0.2582,0.0714
org.jfree.data.general.Series#118,24,1151,98,0.0667,0.5000,0.2582,0.0714
org.jfree.data.general.Series#119,98,97,13,0.0667,0.5000,0.2582,0.0714
org.jfree.data.general.Series#120,-1,-1,-1,0.0667,0.5000,0.2582,0.0714
org.jfree.data.general.Series#313,135,134,136,0.0769,0.5385,0.2774,0.0833
org.jfree.data.general.Series#314,128,120,122,0.0769,0.5385,0.2774,0.0833
org.jfree.data.general.Series#316,-1,-1,-1,0.0769,0.5385,0.2774,0.0833
org.jfree.data.general.Series#326,216,1444,1455,0.0769,0.5385,0.2774,0.0833
org.jfree.data.general.Series#327,1455,1454,755,0.0769,0.5385,0.2774,0.0833
org.jfree.data.general.Series#334,-1,-1,-1,0.0769,0.5385,0.2774,0.0833
org.jfree.data.general.SeriesChangeEvent#61,65,64,66,0.0769,0.5385,0.2774,0.0833
org.jfree.data.general.SeriesChangeEvent#62,-1,-1,-1,0.0769,0.5385,0.2774,0.0833
org.jfree.data.time.RegularTimePeriod#161,-1,-1,-1,0.0909,0.5833,0.3015,0.1000
org.jfree.data.time.RegularTimePeriod#182,15,14,16,0.0909,0.5833,0.3015,0.1000
org.jfree.data.time.RegularTimePeriod#194,15,14,16,0.0909,0.5833,0.3015,0.1000
org.jfree.data.time.RegularTimePeriod#70,-1,-1,-1,0.0909,0.5833,0.3015,0.1000
org.jfree.data.time.SimpleTimePeriod#100,15,14,16,0.1429,0.7000,0.3780,0.1667
