Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.apache.commons.math.util.MathUtils#413,-1,-1,-1,0.0093,0.5737,0.0962,0.0187
org.apache.commons.math.util.MathUtils#540,55,342,344,0.0328,0.8300,0.1811,0.0678
org.apache.commons.math.util.MathUtils#541,344,534,536,0.0328,0.8300,0.1811,0.0678
org.apache.commons.math.util.MathUtils#542,536,721,723,0.0328,0.8300,0.1811,0.0678
org.apache.commons.math.util.MathUtils#543,15,14,16,0.0172,0.7200,0.0937,0.0175
org.apache.commons.math.util.MathUtils#550,723,1291,604,0.0328,0.8300,0.1811,0.0678
org.apache.commons.math.util.MathUtils#551,115,116,117,0.0328,0.8300,0.1811,0.0678
org.apache.commons.math.util.MathUtils#553,604,1078,1080,0.0328,0.8300,0.1811,0.0678
org.apache.commons.math.util.MathUtils#554,115,116,117,0.0328,0.8300,0.1811,0.0678
org.apache.commons.math.util.MathUtils#557,1080,1079,45,0.0328,0.8300,0.1811,0.0678
org.apache.commons.math.util.MathUtils#558,45,1081,1083,0.0328,0.8300,0.1811,0.0678
org.apache.commons.math.util.MathUtils#560,20,4817,4818,0.0690,0.9143,0.2626,0.1481
org.apache.commons.math.util.MathUtils#561,4818,4816,333,0.0690,0.9143,0.2626,0.1481
org.apache.commons.math.util.MathUtils#562,333,332,334,0.0690,0.9143,0.2626,0.1481
org.apache.commons.math.util.MathUtils#564,1083,1082,1085,0.0328,0.8300,0.1811,0.0678
org.apache.commons.math.util.MathUtils#571,1085,1084,1087,0.0328,0.8300,0.1811,0.0678
org.apache.commons.math.util.MathUtils#577,5135,-1,-1,0.0328,0.8300,0.1811,0.0678
org.apache.commons.math.util.MathUtils#578,115,116,117,0.0426,0.8649,0.2063,0.0889
org.apache.commons.math.util.MathUtils#581,-1,-1,5168,0.0328,0.8300,0.1811,0.0678
org.apache.commons.math.util.MathUtils#582,115,116,117,0.0328,0.8300,0.1811,0.0678
org.apache.commons.math.util.MathUtils#584,115,116,117,0.0328,0.8300,0.1811,0.0678
org.apache.commons.math.util.MathUtils#587,5168,5167,428,0.0328,0.8300,0.1811,0.0678
org.apache.commons.math.util.MathUtils#590,-1,-1,-1,0.0328,0.8300,0.1811,0.0678
org.apache.commons.math.util.MathUtils#591,1089,1088,1090,0.0328,0.8300,0.1811,0.0678
org.apache.commons.math.util.MathUtils#710,41,1476,1477,0.5000,1.0000,0.7071,1.0000
org.apache.commons.math.util.MathUtils#711,15,14,16,0.5000,1.0000,0.7071,1.0000
org.apache.commons.math.util.MathUtils#713,1477,1472,178,0.5000,1.0000,0.7071,1.0000
org.apache.commons.math.util.MathUtils#714,178,177,179,0.5000,1.0000,0.7071,1.0000
org.apache.commons.math.util.MathUtils#748,49,111,112,0.0333,0.8372,0.1313,0.0345
org.apache.commons.math.util.MathUtils#749,112,110,114,0.0333,0.8372,0.1313,0.0345
org.apache.commons.math.util.MathUtils#752,114,113,103,0.0333,0.8372,0.1313,0.0345
