Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.jfree.data.KeyedObject#103,115,116,117,0.1000,0.5636,0.1826,0.1111
org.jfree.data.KeyedObject#104,-1,-1,-1,0.1000,0.5636,0.1826,0.1111
org.jfree.data.KeyedObject#74,-1,-1,-1,0.1714,0.5167,0.4140,1.2414
org.jfree.data.KeyedObject#75,20,848,849,0.1714,0.5167,0.4140,1.2414
org.jfree.data.KeyedObject#76,849,833,13,0.1714,0.5167,0.4140,1.2414
org.jfree.data.KeyedObject#77,-1,-1,-1,0.1714,0.5167,0.4140,1.2414
org.jfree.data.KeyedObject#85,15,14,16,0.1875,0.5439,0.4330,1.3846
org.jfree.data.KeyedObject#94,15,14,16,0.1290,0.4526,0.3032,0.5926
org.jfree.data.KeyedObjects#128,41,161,162,0.1714,0.5167,0.4140,1.2414
org.jfree.data.KeyedObjects#131,162,361,362,0.1714,0.5167,0.4140,1.2414
org.jfree.data.KeyedObjects#132,362,356,58,0.1714,0.5167,0.4140,1.2414
org.jfree.data.KeyedObjects#133,58,57,60,0.1714,0.5167,0.4140,1.2414
org.jfree.data.KeyedObjects#134,49,7499,7501,0.1875,0.5439,0.4330,1.3846
org.jfree.data.KeyedObjects#135,7501,10963,8255,0.1875,0.5439,0.4330,1.3846
org.jfree.data.KeyedObjects#136,15,14,16,0.1613,0.5082,0.3727,0.9615
org.jfree.data.KeyedObjects#138,8255,8246,2609,0.2105,0.6139,0.3961,1.0667
org.jfree.data.KeyedObjects#139,-1,-1,-1,0.2105,0.6139,0.3961,1.0667
org.jfree.data.KeyedObjects#140,60,59,61,0.1714,0.5167,0.4140,1.2414
org.jfree.data.KeyedObjects#169,49,111,112,0.0968,0.3827,0.2315,0.3214
org.jfree.data.KeyedObjects#170,112,110,114,0.0968,0.3827,0.2315,0.3214
org.jfree.data.KeyedObjects#171,1,0,2,0.3333,1.0000,0.5774,1.0000
org.jfree.data.KeyedObjects#174,114,113,103,0.0968,0.3827,0.2315,0.3214
org.jfree.data.KeyedObjects#201,49,201,203,0.1714,0.5167,0.4140,1.2414
org.jfree.data.KeyedObjects#202,203,202,204,0.1714,0.5167,0.4140,1.2414
org.jfree.data.KeyedObjects#203,90,447,445,0.1000,0.5636,0.1826,0.1111
