Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.mockito.Matchers#95,-1,-1,-1,0.0016,0.5050,0.0395,0.0016
org.mockito.Mockito#1558,15,14,16,0.0016,0.5078,0.0397,0.0016
org.mockito.Mockito#621,-1,-1,-1,0.0016,0.5054,0.0396,0.0016
org.mockito.Mockito#632,-1,-1,-1,0.0016,0.5054,0.0396,0.0016
org.mockito.Mockito#664,-1,-1,-1,0.0016,0.5054,0.0396,0.0016
org.mockito.Mockito#677,-1,-1,-1,0.0016,0.5054,0.0396,0.0016
org.mockito.Mockito#711,-1,-1,-1,0.0016,0.5054,0.0396,0.0016
org.mockito.Mockito#800,15,14,16,0.0769,0.9819,0.2774,0.0833
org.mockito.Mockito#827,15,14,16,0.0017,0.5191,0.0407,0.0017
org.mockito.MockitoAnnotations#111,-1,-1,-1,0.0015,0.5000,0.0391,0.0015
org.mockito.MockitoAnnotations#81,41,40,43,0.0015,0.5000,0.0391,0.0015
org.mockito.MockitoAnnotations#85,43,8891,3767,0.0015,0.5000,0.0391,0.0015
org.mockito.MockitoAnnotations#86,3767,3765,1429,0.0015,0.5000,0.0391,0.0015
org.mockito.MockitoAnnotations#87,211,210,212,0.0015,0.5000,0.0391,0.0015
org.mockito.MockitoAnnotations#88,212,205,213,0.0015,0.5000,0.0391,0.0015
org.mockito.MockitoAnnotations#90,-1,-1,-1,0.0015,0.5000,0.0391,0.0015
org.mockito.MockitoAnnotations#93,55,1473,1475,0.0015,0.5000,0.0391,0.0015
org.mockito.MockitoAnnotations#94,1475,1562,1563,0.0015,0.5000,0.0391,0.0015
org.mockito.MockitoAnnotations#95,1563,1550,1561,0.0015,0.5000,0.0391,0.0015
org.mockito.configuration.DefaultMockitoConfiguration#20,-1,-1,-1,0.0015,0.5000,0.0391,0.0015
org.mockito.exceptions.Reporter#43,-1,-1,-1,0.0015,0.5000,0.0391,0.0015
org.mockito.exceptions.Reporter#77,1,0,2,0.1000,0.9864,0.3162,0.1111
org.mockito.exceptions.base.MockitoException#22,259,244,260,0.0096,0.8636,0.0981,0.0097
org.mockito.exceptions.base.MockitoException#23,260,245,251,0.0096,0.8636,0.0981,0.0097
org.mockito.exceptions.base.MockitoException#24,-1,-1,-1,0.0096,0.8636,0.0981,0.0097
org.mockito.exceptions.base.MockitoException#27,528,756,758,0.0096,0.8636,0.0981,0.0097
org.mockito.exceptions.base.MockitoException#29,758,955,400,0.0096,0.8636,0.0981,0.0097
org.mockito.exceptions.base.MockitoException#30,400,399,401,0.0096,0.8636,0.0981,0.0097
org.mockito.exceptions.base.MockitoException#31,-1,-1,-1,0.0096,0.8636,0.0981,0.0097
org.mockito.exceptions.misusing.MissingMethodInvocationException#14,65,64,66,0.1000,0.9864,0.3162,0.1111
org.mockito.exceptions.misusing.MissingMethodInvocationException#15,-1,-1,-1,0.1000,0.9864,0.3162,0.1111
org.mockito.internal.MockHandler#33,-1,-1,-1,0.0016,0.5090,0.0398,0.0016
org.mockito.internal.MockHandler#34,-1,-1,-1,0.0016,0.5090,0.0398,0.0016
org.mockito.internal.MockHandler#38,-1,-1,-1,0.0016,0.5090,0.0398,0.0016
org.mockito.internal.MockHandler#39,20,19,22,0.0016,0.5090,0.0398,0.0016
org.mockito.internal.MockHandler#40,22,21,24,0.0016,0.5090,0.0398,0.0016
org.mockito.internal.MockHandler#41,24,1151,98,0.0016,0.5090,0.0398,0.0016
org.mockito.internal.MockHandler#42,98,97,13,0.0016,0.5090,0.0398,0.0016
org.mockito.internal.MockHandler#43,-1,-1,-1,0.0016,0.5090,0.0398,0.0016
org.mockito.internal.MockHandler#55,41,161,162,0.0021,0.5770,0.0457,0.0021
org.mockito.internal.MockHandler#62,162,2208,547,0.0021,0.5811,0.0461,0.0021
org.mockito.internal.MockHandler#64,547,2209,2210,0.0021,0.5816,0.0461,0.0021
org.mockito.internal.MockHandler#67,2210,2207,2212,0.0021,0.5827,0.0462,0.0021
org.mockito.internal.MockHandler#69,2212,7240,4470,0.0021,0.5827,0.0462,0.0021
org.mockito.internal.MockHandler#75,4470,4450,3713,0.0022,0.5900,0.0469,0.0022
org.mockito.internal.MockHandler#76,3713,5610,566,0.0022,0.5900,0.0469,0.0022
org.mockito.internal.MockHandler#77,566,3714,2248,0.0022,0.5900,0.0469,0.0022
org.mockito.internal.MockHandler#79,2248,8072,1003,0.0022,0.5900,0.0469,0.0022
org.mockito.internal.MockHandler#80,1003,1002,52,0.0022,0.5900,0.0469,0.0022
org.mockito.internal.MockHandler#83,128,120,122,0.0028,0.6449,0.0527,0.0028
org.mockito.internal.MockHandler#86,52,39,53,0.0022,0.5906,0.0470,0.0022
org.mockito.internal.MockHandler#91,90,353,354,0.0023,0.6037,0.0483,0.0023
org.mockito.internal.MockHandler#98,354,352,186,0.0023,0.6037,0.0483,0.0023
