Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.jfree.data.general.Series#102,196,195,197,0.0313,0.5000,0.1768,0.0323
org.jfree.data.general.Series#103,-1,-1,-1,0.0313,0.5000,0.1768,0.0323
org.jfree.data.general.Series#111,-1,-1,-1,0.0313,0.5000,0.1768,0.0323
org.jfree.data.general.Series#112,82,81,84,0.0313,0.5000,0.1768,0.0323
org.jfree.data.general.Series#115,84,1535,267,0.0313,0.5000,0.1768,0.0323
org.jfree.data.general.Series#116,267,380,24,0.0313,0.5000,0.1768,0.0323
org.jfree.data.general.Series#117,24,508,24,0.0313,0.5000,0.1768,0.0323
org.jfree.data.general.Series#118,24,1151,98,0.0313,0.5000,0.1768,0.0323
org.jfree.data.general.Series#119,98,97,13,0.0313,0.5000,0.1768,0.0323
org.jfree.data.general.Series#120,-1,-1,-1,0.0313,0.5000,0.1768,0.0323
org.jfree.data.general.Series#313,135,134,136,0.0357,0.5345,0.1890,0.0370
org.jfree.data.general.Series#314,128,120,122,0.0357,0.5345,0.1890,0.0370
org.jfree.data.general.Series#316,-1,-1,-1,0.0357,0.5345,0.1890,0.0370
org.jfree.data.general.Series#326,216,1444,1455,0.0357,0.5345,0.1890,0.0370
org.jfree.data.general.Series#327,1455,1454,755,0.0357,0.5345,0.1890,0.0370
org.jfree.data.general.Series#334,-1,-1,-1,0.0357,0.5345,0.1890,0.0370
org.jfree.data.general.SeriesChangeEvent#61,65,64,66,0.0357,0.5345,0.1890,0.0370
org.jfree.data.general.SeriesChangeEvent#62,-1,-1,-1,0.0357,0.5345,0.1890,0.0370
org.jfree.data.time.Day#122,-1,-1,-1,0.1429,0.8378,0.3780,0.1667
org.jfree.data.time.Day#123,416,1133,1135,0.1429,0.8378,0.3780,0.1667
org.jfree.data.time.Day#124,1135,1134,386,0.1429,0.8378,0.3780,0.1667
org.jfree.data.time.Day#125,-1,-1,-1,0.1429,0.8378,0.3780,0.1667
org.jfree.data.time.Day#183,15,14,16,0.1000,0.7750,0.3162,0.1111
org.jfree.data.time.Day#250,20,848,849,0.0909,0.7561,0.3015,0.1000
org.jfree.data.time.Day#251,849,833,13,0.0909,0.7561,0.3015,0.1000
org.jfree.data.time.Day#252,-1,-1,-1,0.0909,0.7561,0.3015,0.1000
org.jfree.data.time.Day#302,15,14,16,0.1111,0.7949,0.3333,0.1250
org.jfree.data.time.Day#317,55,951,953,0.0909,0.7561,0.3015,0.1000
org.jfree.data.time.Day#318,953,1363,1365,0.0909,0.7561,0.3015,0.1000
org.jfree.data.time.Day#319,1365,1364,548,0.0909,0.7561,0.3015,0.1000
org.jfree.data.time.Day#320,548,2788,499,0.0909,0.7561,0.3015,0.1000
org.jfree.data.time.Day#321,499,3570,3514,0.0909,0.7561,0.3015,0.1000
org.jfree.data.time.Day#322,3514,3513,351,0.0909,0.7561,0.3015,0.1000
org.jfree.data.time.Day#324,351,350,88,0.0909,0.7561,0.3015,0.1000
org.jfree.data.time.Day#339,55,951,953,0.0909,0.7561,0.3015,0.1000
org.jfree.data.time.Day#340,953,1363,1365,0.0909,0.7561,0.3015,0.1000
org.jfree.data.time.Day#341,1365,1364,548,0.0909,0.7561,0.3015,0.1000
org.jfree.data.time.Day#342,548,2788,499,0.0909,0.7561,0.3015,0.1000
org.jfree.data.time.Day#343,499,3570,3514,0.0909,0.7561,0.3015,0.1000
org.jfree.data.time.Day#344,3514,3513,351,0.0909,0.7561,0.3015,0.1000
org.jfree.data.time.Day#346,351,350,88,0.0909,0.7561,0.3015,0.1000
org.jfree.data.time.Day#404,112,110,114,0.1000,0.7750,0.3162,0.1111
org.jfree.data.time.Day#405,357,355,359,0.1000,0.7750,0.3162,0.1111
org.jfree.data.time.Day#406,359,358,360,0.1000,0.7750,0.3162,0.1111
org.jfree.data.time.Day#407,-1,-1,-1,0.1000,0.7750,0.3162,0.1111
org.jfree.data.time.Day#423,114,113,103,0.1000,0.7750,0.3162,0.1111
org.jfree.data.time.Day#83,-1,-1,-1,0.0588,0.6596,0.2425,0.0625
org.jfree.data.time.Day#88,-1,-1,-1,0.0588,0.6596,0.2425,0.0625
org.jfree.data.time.Day#92,-1,-1,-1,0.0588,0.6596,0.2425,0.0625
org.jfree.data.time.Day#96,-1,-1,-1,0.0588,0.6596,0.2425,0.0625
org.jfree.data.time.RegularTimePeriod#161,-1,-1,-1,0.0313,0.5000,0.1768,0.0323
org.jfree.data.time.RegularTimePeriod#70,-1,-1,-1,0.0357,0.5345,0.1890,0.0370
org.jfree.data.time.SerialDate#137,-1,-1,-1,0.0714,0.7045,0.2673,0.0769
