Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.jfree.chart.util.ShapeUtilities#265,76,596,598,0.0625,0.9460,0.2500,0.0667
org.jfree.chart.util.ShapeUtilities#268,598,621,604,0.0625,0.9460,0.2500,0.0667
org.jfree.chart.util.ShapeUtilities#271,604,622,283,0.0625,0.9460,0.2500,0.0667
org.jfree.chart.util.ShapeUtilities#274,283,282,285,0.0625,0.9460,0.2500,0.0667
org.jfree.chart.util.ShapeUtilities#275,285,631,633,0.0625,0.9460,0.2500,0.0667
org.jfree.chart.util.ShapeUtilities#276,633,632,633,0.0625,0.9460,0.2500,0.0667
org.jfree.chart.util.ShapeUtilities#277,633,1316,782,0.0625,0.9460,0.2500,0.0667
org.jfree.chart.util.ShapeUtilities#278,782,781,58,0.0625,0.9460,0.2500,0.0667
org.jfree.chart.util.ShapeUtilities#279,58,57,60,0.0625,0.9460,0.2500,0.0667
org.jfree.chart.util.ShapeUtilities#280,41,161,162,0.0625,0.9460,0.2500,0.0667
org.jfree.chart.util.ShapeUtilities#283,162,421,422,0.0625,0.9460,0.2500,0.0667
org.jfree.chart.util.ShapeUtilities#284,422,1009,536,0.0625,0.9460,0.2500,0.0667
org.jfree.chart.util.ShapeUtilities#285,536,1415,918,0.0625,0.9460,0.2500,0.0667
org.jfree.chart.util.ShapeUtilities#288,918,1272,1274,0.0625,0.9460,0.2500,0.0667
org.jfree.chart.util.ShapeUtilities#291,1274,2063,241,0.0625,0.9460,0.2500,0.0667
org.jfree.chart.util.ShapeUtilities#292,241,240,243,0.0625,0.9460,0.2500,0.0667
org.jfree.chart.util.ShapeUtilities#293,243,242,213,0.0625,0.9460,0.2500,0.0667
org.jfree.chart.util.ShapeUtilities#294,-1,-1,-1,0.0625,0.9460,0.2500,0.0667
org.jfree.chart.util.ShapeUtilities#295,60,59,61,0.0625,0.9460,0.2500,0.0667
org.jfree.chart.util.ShapeUtilities#389,-1,-1,-1,0.0038,0.5000,0.0615,0.0038
