Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.mockito.Answers#25,-1,-1,-1,0.6000,0.6429,0.7606,13.5000
org.mockito.Answers#27,-1,-1,-1,0.6000,0.6429,0.7606,13.5000
org.mockito.Answers#28,-1,-1,-1,0.6000,0.6429,0.7606,13.5000
org.mockito.Answers#29,-1,-1,-1,0.6000,0.6429,0.7606,13.5000
org.mockito.Answers#30,-1,-1,-1,0.6000,0.6429,0.7606,13.5000
org.mockito.Answers#31,-1,-1,-1,0.6000,0.6429,0.7606,13.5000
org.mockito.Answers#36,-1,-1,-1,0.6000,0.6429,0.7606,13.5000
org.mockito.Answers#37,115,116,117,0.6000,0.6429,0.7606,13.5000
org.mockito.Answers#38,-1,-1,-1,0.6000,0.6429,0.7606,13.5000
org.mockito.Answers#41,15,14,16,0.2667,0.4444,0.4216,1.4545
org.mockito.ArgumentCaptor#123,15,14,16,0.6000,0.6429,0.7606,13.5000
org.mockito.ArgumentCaptor#45,-1,-1,-1,0.6000,0.6429,0.7606,13.5000
org.mockito.ArgumentCaptor#47,-1,-1,-1,0.6000,0.6429,0.7606,13.5000
org.mockito.ArgumentCaptor#70,-1,-1,-1,0.6000,0.6429,0.7606,13.5000
org.mockito.ArgumentCaptor#71,115,116,117,0.6000,0.6429,0.7606,13.5000
org.mockito.ArgumentCaptor#72,-1,-1,-1,0.6000,0.6429,0.7606,13.5000
org.mockito.ArgumentMatcher#57,-1,-1,-1,0.6000,0.6429,0.7606,13.5000
org.mockito.Matchers#95,-1,-1,-1,0.2667,0.4444,0.4216,1.4545
org.mockito.Mockito#1714,15,14,16,0.2667,0.4444,0.4216,1.4545
org.mockito.Mockito#674,-1,-1,-1,0.2667,0.4444,0.4216,1.4545
org.mockito.Mockito#685,-1,-1,-1,0.2667,0.4444,0.4216,1.4545
org.mockito.Mockito#717,-1,-1,-1,0.2667,0.4444,0.4216,1.4545
org.mockito.Mockito#730,-1,-1,-1,0.2667,0.4444,0.4216,1.4545
org.mockito.Mockito#771,-1,-1,-1,0.2667,0.4444,0.4216,1.4545
org.mockito.Mockito#805,-1,-1,-1,0.2667,0.4444,0.4216,1.4545
org.mockito.Mockito#921,15,14,16,0.2667,0.4444,0.4216,1.4545
org.mockito.MockitoAnnotations#101,55,1473,1475,0.5000,0.5294,0.6903,9.0000
org.mockito.MockitoAnnotations#102,1475,9907,2533,0.5000,0.5294,0.6903,9.0000
org.mockito.MockitoAnnotations#103,2533,4073,4075,0.5000,0.5294,0.6903,9.0000
org.mockito.MockitoAnnotations#105,135,134,136,0.5000,0.5294,0.6903,9.0000
org.mockito.MockitoAnnotations#108,128,120,122,0.5294,0.5625,0.7115,10.1250
org.mockito.MockitoAnnotations#117,129,3556,3550,0.5000,0.5294,0.6903,9.0000
