Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.apache.commons.math3.linear.AbstractRealMatrix#44,-1,-1,-1,0.0526,0.6000,0.2294,0.0556
org.apache.commons.math3.linear.AbstractRealMatrix#478,15,14,16,0.0385,0.5192,0.1961,0.0400
org.apache.commons.math3.linear.AbstractRealMatrix#483,472,999,1001,0.0385,0.5192,0.1961,0.0400
org.apache.commons.math3.linear.AbstractRealMatrix#484,1001,-1,3190,0.0385,0.5192,0.1961,0.0400
org.apache.commons.math3.linear.AbstractRealMatrix#485,3190,3359,3373,0.0385,0.5192,0.1961,0.0400
org.apache.commons.math3.linear.AbstractRealMatrix#489,3373,3372,808,0.0385,0.5192,0.1961,0.0400
org.apache.commons.math3.linear.AbstractRealMatrix#490,128,120,122,0.0385,0.5192,0.1961,0.0400
org.apache.commons.math3.linear.AbstractRealMatrix#492,-1,-1,-1,0.0385,0.5192,0.1961,0.0400
org.apache.commons.math3.linear.AbstractRealMatrix#514,472,1122,1124,0.0385,0.5192,0.1961,0.0400
org.apache.commons.math3.linear.AbstractRealMatrix#515,1124,8772,1434,0.0385,0.5192,0.1961,0.0400
org.apache.commons.math3.linear.AbstractRealMatrix#516,1434,1411,430,0.0385,0.5192,0.1961,0.0400
org.apache.commons.math3.linear.AbstractRealMatrix#517,430,408,220,0.0385,0.5192,0.1961,0.0400
org.apache.commons.math3.linear.AbstractRealMatrix#518,115,116,117,0.0385,0.5192,0.1961,0.0400
org.apache.commons.math3.linear.AbstractRealMatrix#521,220,219,221,0.0385,0.5192,0.1961,0.0400
org.apache.commons.math3.linear.AbstractRealMatrix#53,-1,-1,-1,0.0357,0.5000,0.1890,0.0370
org.apache.commons.math3.linear.AbstractRealMatrix#54,76,255,258,0.0357,0.5000,0.1890,0.0370
org.apache.commons.math3.linear.AbstractRealMatrix#57,258,257,53,0.0357,0.5000,0.1890,0.0370
org.apache.commons.math3.linear.AbstractRealMatrix#60,-1,-1,-1,0.0357,0.5000,0.1890,0.0370
org.apache.commons.math3.linear.Array2DRowRealMatrix#255,15,14,16,0.0357,0.5000,0.1890,0.0370
org.apache.commons.math3.linear.Array2DRowRealMatrix#262,135,134,136,0.0556,0.6136,0.2357,0.0588
org.apache.commons.math3.linear.Array2DRowRealMatrix#263,76,858,859,0.0556,0.6136,0.2357,0.0588
org.apache.commons.math3.linear.Array2DRowRealMatrix#266,859,8125,4207,0.0556,0.6136,0.2357,0.0588
org.apache.commons.math3.linear.Array2DRowRealMatrix#269,4207,4206,1128,0.0556,0.6136,0.2357,0.0588
org.apache.commons.math3.linear.Array2DRowRealMatrix#270,1128,3533,832,0.0556,0.6136,0.2357,0.0588
org.apache.commons.math3.linear.Array2DRowRealMatrix#271,832,831,151,0.0556,0.6136,0.2357,0.0588
org.apache.commons.math3.linear.Array2DRowRealMatrix#275,151,4184,2079,0.0556,0.6136,0.2357,0.0588
org.apache.commons.math3.linear.Array2DRowRealMatrix#276,2079,4185,225,0.0556,0.6136,0.2357,0.0588
org.apache.commons.math3.linear.Array2DRowRealMatrix#279,225,5265,5267,0.0556,0.6136,0.2357,0.0588
org.apache.commons.math3.linear.Array2DRowRealMatrix#280,5267,5266,1215,0.0556,0.6136,0.2357,0.0588
org.apache.commons.math3.linear.Array2DRowRealMatrix#281,238,492,486,0.0556,0.6136,0.2357,0.0588
org.apache.commons.math3.linear.Array2DRowRealMatrix#284,486,481,493,0.0556,0.6136,0.2357,0.0588
org.apache.commons.math3.linear.Array2DRowRealMatrix#286,-1,-1,-1,0.0556,0.6136,0.2357,0.0588
