Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.mockito.Matchers#95,-1,-1,-1,0.0016,0.5074,0.0396,0.0016
org.mockito.Mockito#1557,15,14,16,0.0016,0.5097,0.0398,0.0016
org.mockito.Mockito#621,-1,-1,-1,0.0016,0.5074,0.0396,0.0016
org.mockito.Mockito#632,-1,-1,-1,0.0016,0.5074,0.0396,0.0016
org.mockito.Mockito#664,-1,-1,-1,0.0016,0.5074,0.0396,0.0016
org.mockito.Mockito#677,-1,-1,-1,0.0016,0.5074,0.0396,0.0016
org.mockito.Mockito#711,-1,-1,-1,0.0016,0.5074,0.0396,0.0016
org.mockito.Mockito#826,15,14,16,0.0017,0.5211,0.0407,0.0017
org.mockito.MockitoAnnotations#111,-1,-1,-1,0.0015,0.5000,0.0390,0.0015
org.mockito.MockitoAnnotations#81,41,40,43,0.0015,0.5000,0.0390,0.0015
org.mockito.MockitoAnnotations#85,43,8891,3767,0.0015,0.5000,0.0390,0.0015
org.mockito.MockitoAnnotations#86,3767,3765,1429,0.0015,0.5000,0.0390,0.0015
org.mockito.MockitoAnnotations#87,211,210,212,0.0015,0.5000,0.0390,0.0015
org.mockito.MockitoAnnotations#88,212,205,213,0.0015,0.5000,0.0390,0.0015
org.mockito.MockitoAnnotations#90,-1,-1,-1,0.0015,0.5000,0.0390,0.0015
org.mockito.MockitoAnnotations#93,55,1473,1475,0.0015,0.5000,0.0390,0.0015
org.mockito.MockitoAnnotations#94,1475,1562,1563,0.0015,0.5000,0.0390,0.0015
org.mockito.MockitoAnnotations#95,1563,1550,1561,0.0015,0.5000,0.0390,0.0015
org.mockito.MockitoAnnotations#96,198,199,200,0.0017,0.5207,0.0407,0.0017
org.mockito.configuration.DefaultMockitoConfiguration#20,-1,-1,-1,0.0015,0.5000,0.0390,0.0015
org.mockito.exceptions.Reporter#43,-1,-1,-1,0.0015,0.5000,0.0390,0.0015
org.mockito.internal.MockHandler#33,-1,-1,-1,0.0016,0.5117,0.0400,0.0016
org.mockito.internal.MockHandler#34,-1,-1,-1,0.0016,0.5117,0.0400,0.0016
org.mockito.internal.MockHandler#38,-1,-1,-1,0.0016,0.5117,0.0400,0.0016
org.mockito.internal.MockHandler#39,20,19,22,0.0016,0.5117,0.0400,0.0016
org.mockito.internal.MockHandler#40,22,21,24,0.0016,0.5117,0.0400,0.0016
org.mockito.internal.MockHandler#41,24,1151,98,0.0016,0.5117,0.0400,0.0016
org.mockito.internal.MockHandler#42,98,97,13,0.0016,0.5117,0.0400,0.0016
org.mockito.internal.MockHandler#43,-1,-1,-1,0.0016,0.5117,0.0400,0.0016
org.mockito.internal.MockitoCore#26,-1,-1,-1,0.0016,0.5054,0.0395,0.0016
org.mockito.internal.MockitoCore#28,-1,-1,-1,0.0016,0.5054,0.0395,0.0016
org.mockito.internal.MockitoCore#29,-1,-1,-1,0.0016,0.5054,0.0395,0.0016
org.mockito.internal.MockitoCore#30,-1,-1,-1,0.0016,0.5054,0.0395,0.0016
org.mockito.internal.MockitoCore#33,208,5172,5174,0.0016,0.5113,0.0399,0.0016
org.mockito.internal.MockitoCore#34,5174,5173,351,0.0016,0.5113,0.0399,0.0016
org.mockito.internal.MockitoCore#35,351,350,88,0.0016,0.5121,0.0400,0.0016
org.mockito.internal.configuration.ClassPathLoader#10,-1,-1,-1,0.0015,0.5000,0.0390,0.0015
org.mockito.internal.configuration.ClassPathLoader#18,1058,6707,6709,0.0015,0.5000,0.0390,0.0015
org.mockito.internal.configuration.ClassPathLoader#20,115,116,117,0.0015,0.5000,0.0390,0.0015
org.mockito.internal.configuration.ClassPathLoader#24,-1,-1,-1,0.0015,0.5000,0.0390,0.0015
org.mockito.internal.configuration.ClassPathLoader#27,15,14,16,0.0015,0.5000,0.0390,0.0015
org.mockito.internal.configuration.DefaultAnnotationEngine#20,-1,-1,-1,0.0015,0.5000,0.0390,0.0015
org.mockito.internal.configuration.GlobalConfiguration#19,-1,-1,-1,0.0015,0.5000,0.0390,0.0015
org.mockito.internal.configuration.GlobalConfiguration#23,15,14,16,0.0015,0.5000,0.0390,0.0015
org.mockito.internal.configuration.GlobalConfiguration#26,-1,-1,-1,0.0015,0.5000,0.0390,0.0015
org.mockito.internal.configuration.GlobalConfiguration#28,135,134,136,0.0015,0.5000,0.0390,0.0015
org.mockito.internal.configuration.GlobalConfiguration#29,128,120,122,0.0015,0.5000,0.0390,0.0015
org.mockito.internal.configuration.GlobalConfiguration#31,-1,-1,-1,0.0015,0.5000,0.0390,0.0015
org.mockito.internal.configuration.GlobalConfiguration#34,55,342,344,0.0015,0.5000,0.0390,0.0015
org.mockito.internal.configuration.GlobalConfiguration#35,344,558,559,0.0015,0.5000,0.0390,0.0015
org.mockito.internal.configuration.GlobalConfiguration#36,559,557,204,0.0015,0.5000,0.0390,0.0015
org.mockito.internal.configuration.GlobalConfiguration#37,15,14,16,0.0015,0.5000,0.0390,0.0015
org.mockito.internal.configuration.GlobalConfiguration#44,14060,14059,14061,0.0015,0.5000,0.0390,0.0015
org.mockito.internal.configuration.GlobalConfiguration#45,-1,-1,-1,0.0015,0.5000,0.0390,0.0015
org.mockito.internal.configuration.GlobalConfiguration#52,15,14,16,0.0015,0.5000,0.0390,0.0015
org.mockito.internal.creation.MethodInterceptorFilter#23,-1,-1,-1,0.0016,0.5117,0.0400,0.0016
org.mockito.internal.creation.MethodInterceptorFilter#24,-1,-1,-1,0.0016,0.5117,0.0400,0.0016
org.mockito.internal.creation.MethodInterceptorFilter#27,-1,-1,-1,0.0016,0.5117,0.0400,0.0016
org.mockito.internal.creation.MethodInterceptorFilter#28,20,848,849,0.0016,0.5117,0.0400,0.0016
org.mockito.internal.creation.MethodInterceptorFilter#29,849,833,13,0.0016,0.5117,0.0400,0.0016
org.mockito.internal.creation.MethodInterceptorFilter#30,-1,-1,-1,0.0016,0.5117,0.0400,0.0016
org.mockito.internal.creation.MockSettingsImpl#12,-1,-1,-1,0.0016,0.5058,0.0395,0.0016
org.mockito.internal.creation.MockSettingsImpl#22,15,14,16,0.0500,0.9718,0.2236,0.0526
org.mockito.internal.creation.MockSettingsImpl#26,734,-1,-1,0.0303,0.9534,0.1741,0.0313
org.mockito.internal.creation.MockSettingsImpl#30,-1,-1,-1,0.0345,0.9590,0.1857,0.0357
org.mockito.internal.creation.MockSettingsImpl#31,135,134,136,0.0345,0.9590,0.1857,0.0357
org.mockito.internal.creation.MockSettingsImpl#33,-1,-1,11098,0.0345,0.9590,0.1857,0.0357
org.mockito.internal.creation.MockSettingsImpl#37,-1,-1,10591,0.0417,0.9661,0.2041,0.0435
org.mockito.internal.creation.MockSettingsImpl#38,10591,10590,514,0.0417,0.9661,0.2041,0.0435
org.mockito.internal.creation.MockSettingsImpl#46,15,14,16,0.0016,0.5105,0.0399,0.0016
org.mockito.internal.creation.MockSettingsImpl#50,15,14,16,0.0016,0.5113,0.0399,0.0016
org.mockito.internal.creation.MockSettingsImpl#65,2803,2801,2804,0.0016,0.5093,0.0398,0.0016
org.mockito.internal.creation.MockSettingsImpl#66,2804,2798,514,0.0016,0.5093,0.0398,0.0016
org.mockito.internal.creation.MockSettingsImpl#78,115,116,117,0.0016,0.5117,0.0400,0.0016
org.mockito.internal.creation.MockSettingsImpl#79,-1,-1,-1,0.0016,0.5117,0.0400,0.0016
org.mockito.internal.creation.cglib.CGLIBHacker#13,-1,-1,-1,0.0016,0.5117,0.0400,0.0016
org.mockito.internal.creation.cglib.MockitoNamingPolicy#11,-1,-1,-1,0.0016,0.5105,0.0399,0.0016
org.mockito.internal.creation.cglib.MockitoNamingPolicy#15,15,14,16,0.0016,0.5117,0.0400,0.0016
org.mockito.internal.creation.cglib.MockitoNamingPolicy#9,-1,-1,-1,0.0016,0.5105,0.0399,0.0016
org.mockito.internal.creation.jmock.ClassImposterizer#111,90,353,354,0.0016,0.5117,0.0400,0.0016
org.mockito.internal.creation.jmock.ClassImposterizer#112,354,352,186,0.0016,0.5117,0.0400,0.0016
org.mockito.internal.creation.jmock.ClassImposterizer#113,186,185,88,0.0016,0.5117,0.0400,0.0016
org.mockito.internal.creation.jmock.ClassImposterizer#117,357,3561,3565,0.0018,0.5463,0.0428,0.0018
