Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.jfree.chart.ChartColor#101,-1,-1,-1,0.0043,0.6499,0.0658,0.0043
org.jfree.chart.ChartColor#104,-1,-1,-1,0.0043,0.6499,0.0658,0.0043
org.jfree.chart.ChartColor#107,-1,-1,-1,0.0043,0.6499,0.0658,0.0043
org.jfree.chart.ChartColor#110,-1,-1,-1,0.0043,0.6499,0.0658,0.0043
org.jfree.chart.ChartColor#113,-1,-1,-1,0.0043,0.6499,0.0658,0.0043
org.jfree.chart.ChartColor#116,-1,-1,-1,0.0043,0.6499,0.0658,0.0043
org.jfree.chart.ChartColor#119,-1,-1,-1,0.0043,0.6499,0.0658,0.0043
org.jfree.chart.ChartColor#122,-1,-1,-1,0.0043,0.6499,0.0658,0.0043
org.jfree.chart.ChartColor#125,-1,-1,-1,0.0043,0.6499,0.0658,0.0043
org.jfree.chart.ChartColor#128,-1,-1,-1,0.0043,0.6499,0.0658,0.0043
org.jfree.chart.ChartColor#151,15,14,16,0.0043,0.6499,0.0658,0.0043
org.jfree.chart.ChartColor#59,-1,-1,-1,0.0043,0.6499,0.0658,0.0043
org.jfree.chart.ChartColor#62,-1,-1,-1,0.0043,0.6499,0.0658,0.0043
org.jfree.chart.ChartColor#65,-1,-1,-1,0.0043,0.6499,0.0658,0.0043
org.jfree.chart.ChartColor#68,-1,-1,-1,0.0043,0.6499,0.0658,0.0043
org.jfree.chart.ChartColor#71,-1,-1,-1,0.0043,0.6499,0.0658,0.0043
org.jfree.chart.ChartColor#74,-1,-1,-1,0.0043,0.6499,0.0658,0.0043
org.jfree.chart.ChartColor#77,-1,-1,-1,0.0043,0.6499,0.0658,0.0043
org.jfree.chart.ChartColor#80,-1,-1,-1,0.0043,0.6499,0.0658,0.0043
org.jfree.chart.ChartColor#83,-1,-1,-1,0.0043,0.6499,0.0658,0.0043
org.jfree.chart.ChartColor#86,-1,-1,-1,0.0043,0.6499,0.0658,0.0043
org.jfree.chart.ChartColor#89,-1,-1,-1,0.0043,0.6499,0.0658,0.0043
