Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
com.google.javascript.jscomp.AbstractCompiler#186,15,14,16,0.0019,0.5166,0.0430,0.0019
com.google.javascript.jscomp.AbstractCompiler#251,115,116,117,0.0019,0.5171,0.0431,0.0019
com.google.javascript.jscomp.AbstractCompiler#252,-1,-1,-1,0.0019,0.5171,0.0431,0.0019
com.google.javascript.jscomp.AbstractCompiler#278,-1,-1,-1,0.0017,0.5009,0.0590,0.0035
com.google.javascript.jscomp.AbstractCompiler#279,-1,-1,-1,0.0017,0.5009,0.0417,0.0017
com.google.javascript.jscomp.AbstractCompiler#282,-1,-1,-1,0.0017,0.5009,0.0417,0.0017
com.google.javascript.jscomp.AbstractCompiler#287,-1,-1,-1,0.0017,0.5009,0.0417,0.0017
com.google.javascript.jscomp.AbstractCompiler#290,15,14,16,0.0019,0.5171,0.0431,0.0019
com.google.javascript.jscomp.AbstractCompiler#298,15,14,16,0.0019,0.5166,0.0430,0.0019
com.google.javascript.jscomp.AbstractCompiler#43,-1,-1,-1,0.0017,0.5009,0.0417,0.0017
com.google.javascript.jscomp.AbstractCompiler#44,-1,-1,-1,0.0017,0.5009,0.0417,0.0017
com.google.javascript.jscomp.AbstractCompiler#47,-1,-1,-1,0.0017,0.5009,0.0417,0.0017
com.google.javascript.jscomp.AbstractMessageFormatter#32,-1,-1,-1,0.0017,0.5017,0.0418,0.0017
com.google.javascript.jscomp.AbstractMessageFormatter#33,115,116,117,0.0017,0.5017,0.0418,0.0017
com.google.javascript.jscomp.AbstractMessageFormatter#34,-1,-1,-1,0.0017,0.5017,0.0418,0.0017
com.google.javascript.jscomp.AbstractMessageFormatter#37,115,116,117,0.0017,0.5017,0.0418,0.0017
com.google.javascript.jscomp.AbstractMessageFormatter#38,-1,-1,-1,0.0017,0.5017,0.0418,0.0017
com.google.javascript.jscomp.AbstractMessageFormatter#47,-1,-1,-1,0.0017,0.5017,0.0418,0.0017
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy#23,-1,-1,-1,0.0017,0.5009,0.0417,0.0017
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy#26,-1,-1,-1,0.0017,0.5009,0.0417,0.0017
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy#34,-1,-1,-1,0.0017,0.5009,0.0417,0.0017
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy#42,-1,-1,-1,0.0017,0.5009,0.0417,0.0017
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy#47,-1,-1,-1,0.0017,0.5009,0.0417,0.0017
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy#48,115,116,117,0.0017,0.5009,0.0417,0.0017
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy#49,-1,-1,-1,0.0017,0.5009,0.0417,0.0017
com.google.javascript.jscomp.AstValidator#101,-1,-1,-1,0.0021,0.5444,0.0455,0.0021
com.google.javascript.jscomp.AstValidator#102,-1,-1,88,0.0021,0.5444,0.0455,0.0021
com.google.javascript.jscomp.AstValidator#122,-1,-1,-1,0.0019,0.5203,0.0434,0.0019
com.google.javascript.jscomp.AstValidator#123,-1,-1,88,0.0019,0.5203,0.0434,0.0019
com.google.javascript.jscomp.AstValidator#125,-1,-1,-1,0.0020,0.5408,0.0452,0.0020
com.google.javascript.jscomp.AstValidator#126,-1,-1,88,0.0020,0.5408,0.0452,0.0020
com.google.javascript.jscomp.AstValidator#128,-1,-1,-1,0.0154,0.9000,0.1240,0.0156
com.google.javascript.jscomp.AstValidator#129,-1,-1,88,0.0154,0.9000,0.1240,0.0156
com.google.javascript.jscomp.AstValidator#143,-1,-1,-1,0.0043,0.7138,0.0657,0.0043
com.google.javascript.jscomp.AstValidator#144,-1,-1,88,0.0043,0.7138,0.0657,0.0043
com.google.javascript.jscomp.AstValidator#155,1974,1952,1957,0.0019,0.5199,0.0433,0.0019
com.google.javascript.jscomp.AstValidator#161,-1,-1,-1,0.0143,0.8930,0.1195,0.0145
com.google.javascript.jscomp.AstValidator#162,-1,-1,88,0.0143,0.8930,0.1195,0.0145
com.google.javascript.jscomp.AstValidator#232,-1,-1,-1,0.0035,0.6721,0.0595,0.0036
com.google.javascript.jscomp.AstValidator#233,-1,-1,88,0.0035,0.6721,0.0595,0.0036
com.google.javascript.jscomp.AstValidator#236,-1,-1,-1,0.0020,0.5304,0.0442,0.0020
com.google.javascript.jscomp.AstValidator#237,-1,-1,88,0.0020,0.5304,0.0442,0.0020
com.google.javascript.jscomp.AstValidator#260,-1,-1,-1,0.0047,0.7300,0.0684,0.0047
com.google.javascript.jscomp.AstValidator#261,-1,-1,88,0.0047,0.7300,0.0684,0.0047
com.google.javascript.jscomp.AstValidator#268,-1,-1,-1,0.0027,0.6102,0.0521,0.0027
com.google.javascript.jscomp.AstValidator#269,-1,-1,88,0.0027,0.6102,0.0521,0.0027
com.google.javascript.jscomp.AstValidator#278,4140,4854,4855,0.0019,0.5251,0.0438,0.0019
com.google.javascript.jscomp.AstValidator#279,4855,4853,470,0.0019,0.5251,0.0438,0.0019
com.google.javascript.jscomp.AstValidator#280,128,120,122,0.0052,0.7520,0.0724,0.0053
com.google.javascript.jscomp.AstValidator#282,-1,-1,-1,0.0019,0.5251,0.0438,0.0019
com.google.javascript.jscomp.AstValidator#293,135,134,136,0.0019,0.5194,0.0433,0.0019
com.google.javascript.jscomp.AstValidator#296,-1,-1,-1,0.0019,0.5194,0.0433,0.0019
com.google.javascript.jscomp.AstValidator#299,49,201,203,0.0019,0.5194,0.0433,0.0019
com.google.javascript.jscomp.AstValidator#300,203,202,204,0.0019,0.5194,0.0433,0.0019
com.google.javascript.jscomp.AstValidator#303,-1,-1,-1,0.0019,0.5194,0.0433,0.0019
com.google.javascript.jscomp.AstValidator#306,49,201,203,0.0019,0.5194,0.0433,0.0019
com.google.javascript.jscomp.AstValidator#307,203,202,204,0.0019,0.5194,0.0433,0.0019
com.google.javascript.jscomp.AstValidator#310,-1,-1,-1,0.0019,0.5194,0.0433,0.0019
