Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.apache.commons.math.optimization.SimpleVectorialValueChecker#50,-1,-1,-1,0.0455,0.5000,0.2132,0.0952
org.apache.commons.math.optimization.SimpleVectorialValueChecker#51,20,848,849,0.0455,0.5000,0.2132,0.0952
org.apache.commons.math.optimization.SimpleVectorialValueChecker#52,849,833,13,0.0455,0.5000,0.2132,0.0952
org.apache.commons.math.optimization.SimpleVectorialValueChecker#53,-1,-1,-1,0.0455,0.5000,0.2132,0.0952
org.apache.commons.math.optimization.VectorialPointValuePair#46,-1,-1,-1,0.0465,0.5060,0.2157,0.0976
org.apache.commons.math.optimization.VectorialPointValuePair#47,20,848,849,0.0465,0.5060,0.2157,0.0976
org.apache.commons.math.optimization.VectorialPointValuePair#48,849,833,13,0.0465,0.5060,0.2157,0.0976
org.apache.commons.math.optimization.VectorialPointValuePair#49,-1,-1,-1,0.0465,0.5060,0.2157,0.0976
org.apache.commons.math.optimization.VectorialPointValuePair#77,15,14,16,0.0625,0.5833,0.2500,0.1333
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer#115,-1,-1,-1,0.0455,0.5000,0.2132,0.0952
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer#116,208,1928,1930,0.0455,0.5000,0.2132,0.0952
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer#117,1930,3503,487,0.0455,0.5000,0.2132,0.0952
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer#118,487,482,95,0.0455,0.5000,0.2132,0.0952
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer#119,-1,-1,-1,0.0455,0.5000,0.2132,0.0952
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer#123,115,116,117,0.0455,0.5000,0.2132,0.0952
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer#124,-1,-1,-1,0.0455,0.5000,0.2132,0.0952
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer#138,115,116,117,0.0455,0.5000,0.2132,0.0952
