Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.apache.commons.math3.genetics.ElitisticListPopulation#36,-1,-1,-1,0.3333,0.5000,0.5774,2.0000
org.apache.commons.math3.genetics.ElitisticListPopulation#50,106,271,272,0.2857,0.5714,0.4472,0.8000
org.apache.commons.math3.genetics.ElitisticListPopulation#51,272,270,273,0.2857,0.5714,0.4472,0.8000
org.apache.commons.math3.genetics.ElitisticListPopulation#52,-1,-1,-1,0.2857,0.5714,0.4472,0.8000
org.apache.commons.math3.genetics.ElitisticListPopulation#64,106,271,272,0.1667,0.3333,0.3162,0.4000
org.apache.commons.math3.genetics.ElitisticListPopulation#65,272,270,273,0.1667,0.3333,0.3162,0.4000
org.apache.commons.math3.genetics.ElitisticListPopulation#66,-1,-1,-1,0.1667,0.3333,0.3162,0.4000
org.apache.commons.math3.genetics.ListPopulation#50,-1,-1,-1,0.2857,0.5714,0.4472,0.8000
org.apache.commons.math3.genetics.ListPopulation#51,76,75,78,0.2857,0.5714,0.4472,0.8000
org.apache.commons.math3.genetics.ListPopulation#55,78,77,79,0.2857,0.5714,0.4472,0.8000
org.apache.commons.math3.genetics.ListPopulation#59,79,69,80,0.2857,0.5714,0.4472,0.8000
org.apache.commons.math3.genetics.ListPopulation#60,80,67,13,0.2857,0.5714,0.4472,0.8000
org.apache.commons.math3.genetics.ListPopulation#61,-1,-1,-1,0.2857,0.5714,0.4472,0.8000
org.apache.commons.math3.genetics.ListPopulation#69,-1,-1,-1,0.1667,0.3333,0.3162,0.4000
org.apache.commons.math3.genetics.ListPopulation#70,82,81,84,0.1667,0.3333,0.3162,0.4000
org.apache.commons.math3.genetics.ListPopulation#73,84,83,80,0.1667,0.3333,0.3162,0.4000
org.apache.commons.math3.genetics.ListPopulation#74,80,67,13,0.1667,0.3333,0.3162,0.4000
org.apache.commons.math3.genetics.ListPopulation#75,-1,-1,-1,0.1667,0.3333,0.3162,0.4000
