Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.apache.commons.math.ode.AbstractIntegrator#169,128,120,122,0.0147,0.5037,0.1213,0.0149
org.apache.commons.math.ode.AbstractIntegrator#170,-1,-1,-1,0.0147,0.5037,0.1213,0.0149
org.apache.commons.math.ode.AbstractIntegrator#189,1619,13945,13947,0.0164,0.5313,0.1280,0.0167
org.apache.commons.math.ode.AbstractIntegrator#191,13947,-1,10340,0.0164,0.5313,0.1280,0.0167
org.apache.commons.math.ode.AbstractIntegrator#195,10340,10339,10341,0.0164,0.5313,0.1280,0.0167
org.apache.commons.math.ode.AbstractIntegrator#199,10341,10325,2170,0.0164,0.5313,0.1280,0.0167
org.apache.commons.math.ode.AbstractIntegrator#201,-1,-1,-1,0.0164,0.5313,0.1280,0.0167
org.apache.commons.math.ode.AbstractIntegrator#207,115,116,117,0.0164,0.5313,0.1280,0.0167
org.apache.commons.math.ode.AbstractIntegrator#208,-1,-1,-1,0.0164,0.5313,0.1280,0.0167
org.apache.commons.math.ode.AbstractIntegrator#215,76,173,175,0.0159,0.5231,0.1260,0.0161
org.apache.commons.math.ode.AbstractIntegrator#218,175,1637,856,0.0169,0.5397,0.1302,0.0172
org.apache.commons.math.ode.AbstractIntegrator#223,856,4072,929,0.0169,0.5397,0.1302,0.0172
org.apache.commons.math.ode.AbstractIntegrator#224,929,3631,499,0.0169,0.5397,0.1302,0.0172
org.apache.commons.math.ode.AbstractIntegrator#225,499,684,686,0.0169,0.5397,0.1302,0.0172
org.apache.commons.math.ode.AbstractIntegrator#228,686,3512,3514,0.0169,0.5397,0.1302,0.0172
org.apache.commons.math.ode.AbstractIntegrator#264,208,207,209,0.0164,0.5313,0.1280,0.0167
org.apache.commons.math.ode.AbstractIntegrator#265,209,206,95,0.0164,0.5313,0.1280,0.0167
org.apache.commons.math.ode.AbstractIntegrator#266,-1,-1,-1,0.0167,0.5354,0.1291,0.0169
org.apache.commons.math.ode.AbstractIntegrator#276,115,116,117,0.0164,0.5313,0.1280,0.0167
org.apache.commons.math.ode.AbstractIntegrator#277,-1,-1,-1,0.0164,0.5313,0.1280,0.0167
org.apache.commons.math.ode.AbstractIntegrator#404,55,342,344,0.0159,0.5231,0.1260,0.0161
org.apache.commons.math.ode.AbstractIntegrator#406,344,558,559,0.0159,0.5231,0.1260,0.0161
org.apache.commons.math.ode.AbstractIntegrator#407,559,557,204,0.0159,0.5231,0.1260,0.0161
org.apache.commons.math.ode.AbstractIntegrator#412,-1,-1,-1,0.0161,0.5271,0.1270,0.0164
org.apache.commons.math.ode.AbstractIntegrator#85,-1,-1,-1,0.0147,0.5037,0.1213,0.0149
org.apache.commons.math.ode.AbstractIntegrator#86,20,19,22,0.0147,0.5037,0.1213,0.0149
org.apache.commons.math.ode.AbstractIntegrator#87,22,21,24,0.0147,0.5037,0.1213,0.0149
org.apache.commons.math.ode.AbstractIntegrator#88,24,508,24,0.0147,0.5037,0.1213,0.0149
org.apache.commons.math.ode.AbstractIntegrator#89,24,508,24,0.0147,0.5037,0.1213,0.0149
org.apache.commons.math.ode.AbstractIntegrator#90,24,508,24,0.0147,0.5037,0.1213,0.0149
org.apache.commons.math.ode.AbstractIntegrator#91,24,381,383,0.0147,0.5037,0.1213,0.0149
org.apache.commons.math.ode.AbstractIntegrator#92,383,1887,1889,0.0147,0.5037,0.1213,0.0149
org.apache.commons.math.ode.AbstractIntegrator#93,1889,1914,1916,0.0147,0.5037,0.1213,0.0149
org.apache.commons.math.ode.AbstractIntegrator#94,1916,1915,95,0.0147,0.5037,0.1213,0.0149
org.apache.commons.math.ode.AbstractIntegrator#95,-1,-1,-1,0.0147,0.5037,0.1213,0.0149
org.apache.commons.math.ode.EquationsMapper#49,-1,-1,-1,0.0154,0.5152,0.1240,0.0156
org.apache.commons.math.ode.EquationsMapper#50,20,848,849,0.0154,0.5152,0.1240,0.0156
org.apache.commons.math.ode.EquationsMapper#51,849,833,13,0.0154,0.5152,0.1240,0.0156
org.apache.commons.math.ode.EquationsMapper#52,-1,-1,-1,0.0154,0.5152,0.1240,0.0156
org.apache.commons.math.ode.EquationsMapper#65,15,14,16,0.0156,0.5191,0.1250,0.0159
org.apache.commons.math.ode.EquationsMapper#77,238,492,486,0.0159,0.5231,0.1260,0.0161
org.apache.commons.math.ode.EquationsMapper#80,486,481,493,0.0159,0.5231,0.1260,0.0161
org.apache.commons.math.ode.EquationsMapper#81,-1,-1,-1,0.0159,0.5231,0.1260,0.0161
org.apache.commons.math.ode.EquationsMapper#92,238,492,486,0.0164,0.5313,0.1280,0.0167
org.apache.commons.math.ode.EquationsMapper#95,486,481,493,0.0164,0.5313,0.1280,0.0167
org.apache.commons.math.ode.EquationsMapper#96,-1,-1,-1,0.0164,0.5313,0.1280,0.0167
org.apache.commons.math.ode.ExpandableStatefulODE#114,208,1928,1930,0.0164,0.5313,0.1280,0.0167
org.apache.commons.math.ode.ExpandableStatefulODE#115,1930,2419,2420,0.0164,0.5313,0.1280,0.0167
org.apache.commons.math.ode.ExpandableStatefulODE#116,2420,2418,2422,0.0167,0.5354,0.1291,0.0169
org.apache.commons.math.ode.ExpandableStatefulODE#119,2422,2421,742,0.0167,0.5354,0.1291,0.0169
org.apache.commons.math.ode.ExpandableStatefulODE#126,-1,-1,-1,0.0167,0.5354,0.1291,0.0169
org.apache.commons.math.ode.ExpandableStatefulODE#155,15,14,16,0.0161,0.5271,0.1270,0.0164
org.apache.commons.math.ode.ExpandableStatefulODE#163,216,214,218,0.0164,0.5313,0.1280,0.0167
org.apache.commons.math.ode.ExpandableStatefulODE#164,218,217,220,0.0164,0.5313,0.1280,0.0167
org.apache.commons.math.ode.ExpandableStatefulODE#167,220,219,221,0.0164,0.5313,0.1280,0.0167
org.apache.commons.math.ode.ExpandableStatefulODE#174,115,116,117,0.0159,0.5231,0.1260,0.0161
org.apache.commons.math.ode.ExpandableStatefulODE#175,-1,-1,-1,0.0159,0.5231,0.1260,0.0161
org.apache.commons.math.ode.ExpandableStatefulODE#181,15,14,16,0.0159,0.5231,0.1260,0.0161
org.apache.commons.math.ode.ExpandableStatefulODE#192,238,492,486,0.0159,0.5231,0.1260,0.0161
org.apache.commons.math.ode.ExpandableStatefulODE#197,486,481,493,0.0159,0.5231,0.1260,0.0161
org.apache.commons.math.ode.ExpandableStatefulODE#199,-1,-1,-1,0.0159,0.5231,0.1260,0.0161
org.apache.commons.math.ode.ExpandableStatefulODE#285,90,364,365,0.0164,0.5313,0.1280,0.0167
org.apache.commons.math.ode.ExpandableStatefulODE#288,365,363,368,0.0164,0.5313,0.1280,0.0167
org.apache.commons.math.ode.ExpandableStatefulODE#289,368,367,366,0.0164,0.5313,0.1280,0.0167
org.apache.commons.math.ode.ExpandableStatefulODE#293,366,369,168,0.0164,0.5313,0.1280,0.0167
org.apache.commons.math.ode.ExpandableStatefulODE#72,-1,-1,-1,0.0159,0.5231,0.1260,0.0161
org.apache.commons.math.ode.ExpandableStatefulODE#73,357,503,505,0.0159,0.5231,0.1260,0.0161
org.apache.commons.math.ode.ExpandableStatefulODE#74,505,504,507,0.0159,0.5231,0.1260,0.0161
org.apache.commons.math.ode.ExpandableStatefulODE#75,507,506,24,0.0159,0.5231,0.1260,0.0161
org.apache.commons.math.ode.ExpandableStatefulODE#76,24,508,24,0.0159,0.5231,0.1260,0.0161
org.apache.commons.math.ode.ExpandableStatefulODE#77,24,508,24,0.0159,0.5231,0.1260,0.0161
org.apache.commons.math.ode.ExpandableStatefulODE#78,24,1151,98,0.0159,0.5231,0.1260,0.0161
org.apache.commons.math.ode.ExpandableStatefulODE#79,98,97,13,0.0159,0.5231,0.1260,0.0161
org.apache.commons.math.ode.ExpandableStatefulODE#80,-1,-1,-1,0.0159,0.5231,0.1260,0.0161
org.apache.commons.math.ode.ExpandableStatefulODE#96,135,134,136,0.0164,0.5313,0.1280,0.0167
org.apache.commons.math.ode.ExpandableStatefulODE#98,15,14,16,0.0175,0.5484,0.1325,0.0179
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#110,259,246,252,0.0182,0.5574,0.1348,0.0185
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#111,252,3292,3294,0.0182,0.5574,0.1348,0.0185
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#112,3294,3293,95,0.0182,0.5574,0.1348,0.0185
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#114,-1,-1,-1,0.0182,0.5574,0.1348,0.0185
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#157,20,19,22,0.0182,0.5574,0.1348,0.0185
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#158,22,21,24,0.0182,0.5574,0.1348,0.0185
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#159,24,508,24,0.0182,0.5574,0.1348,0.0185
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#161,24,508,24,0.0182,0.5574,0.1348,0.0185
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#162,24,508,24,0.0182,0.5574,0.1348,0.0185
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#163,24,1151,98,0.0182,0.5574,0.1348,0.0185
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#164,98,97,13,0.0182,0.5574,0.1348,0.0185
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#166,-1,-1,-1,0.0182,0.5574,0.1348,0.0185
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#221,2090,7358,7360,0.0159,0.5231,0.1260,0.0161
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#223,7360,13520,13522,0.0161,0.5271,0.1270,0.0164
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#225,13522,-1,2083,0.0161,0.5271,0.1270,0.0164
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#229,2083,2082,53,0.0161,0.5271,0.1270,0.0164
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#233,-1,-1,-1,0.0164,0.5313,0.1280,0.0167
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#250,41,161,162,0.0167,0.5354,0.1291,0.0169
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#258,285,1724,663,0.0175,0.5484,0.1325,0.0179
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#259,663,1910,1770,0.0175,0.5484,0.1325,0.0179
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#260,1770,1911,1242,0.0175,0.5484,0.1325,0.0179
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#261,20,19,22,0.0175,0.5484,0.1325,0.0179
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#262,22,21,24,0.0175,0.5484,0.1325,0.0179
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#263,24,1151,98,0.0175,0.5484,0.1325,0.0179
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#264,98,97,13,0.0175,0.5484,0.1325,0.0179
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#267,1242,2817,2826,0.0175,0.5484,0.1325,0.0179
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#269,2826,3260,3262,0.0175,0.5484,0.1325,0.0179
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#274,3262,3261,3264,0.0175,0.5484,0.1325,0.0179
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#275,115,116,117,0.0175,0.5484,0.1325,0.0179
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#277,3264,3263,3266,0.0175,0.5484,0.1325,0.0179
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#280,3266,3265,3184,0.0175,0.5484,0.1325,0.0179
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#281,3184,3257,1232,0.0175,0.5484,0.1325,0.0179
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#282,20,848,849,0.0175,0.5484,0.1325,0.0179
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#283,849,833,13,0.0175,0.5484,0.1325,0.0179
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#285,1232,1725,1726,0.0175,0.5484,0.1325,0.0179
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#289,1726,3267,1579,0.0175,0.5484,0.1325,0.0179
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#290,1579,1582,1218,0.0175,0.5484,0.1325,0.0179
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#293,1218,2641,2643,0.0175,0.5484,0.1325,0.0179
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#294,2643,3268,1331,0.0175,0.5484,0.1325,0.0179
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#295,1331,1330,1333,0.0175,0.5484,0.1325,0.0179
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#298,1333,3269,599,0.0175,0.5484,0.1325,0.0179
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#301,599,595,133,0.0175,0.5484,0.1325,0.0179
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#305,133,126,103,0.0175,0.5484,0.1325,0.0179
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#354,20,848,849,0.0147,0.5037,0.1213,0.0149
