Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.mockito.Answers#25,-1,-1,-1,0.0020,0.5117,0.0446,0.0040
org.mockito.Answers#34,-1,-1,-1,0.0020,0.5117,0.0446,0.0040
org.mockito.Answers#43,-1,-1,-1,0.0020,0.5117,0.0446,0.0040
org.mockito.Answers#52,-1,-1,-1,0.0020,0.5117,0.0446,0.0040
org.mockito.Answers#62,-1,-1,-1,0.0020,0.5117,0.0446,0.0040
org.mockito.Answers#71,-1,-1,-1,0.0020,0.5117,0.0446,0.0040
org.mockito.Answers#76,-1,-1,-1,0.0020,0.5117,0.0446,0.0040
org.mockito.Answers#77,115,116,117,0.0020,0.5117,0.0446,0.0040
org.mockito.Answers#78,-1,-1,-1,0.0020,0.5117,0.0446,0.0040
org.mockito.Answers#81,15,14,16,0.0020,0.5117,0.0446,0.0040
org.mockito.ArgumentMatcher#60,-1,-1,-1,0.0039,0.6737,0.0626,0.0079
org.mockito.Matchers#107,-1,-1,-1,0.0020,0.5117,0.0446,0.0040
org.mockito.Mockito#1077,-1,-1,-1,0.0020,0.5117,0.0446,0.0040
org.mockito.Mockito#1111,-1,-1,-1,0.0020,0.5117,0.0446,0.0040
org.mockito.Mockito#1122,15,14,16,0.0040,0.6772,0.0631,0.0080
org.mockito.Mockito#1245,15,14,16,0.0021,0.5208,0.0454,0.0041
org.mockito.Mockito#2209,15,14,16,0.0020,0.5132,0.0447,0.0040
org.mockito.Mockito#934,-1,-1,-1,0.0020,0.5117,0.0446,0.0040
org.mockito.Mockito#945,-1,-1,-1,0.0020,0.5117,0.0446,0.0040
org.mockito.Mockito#977,-1,-1,-1,0.0020,0.5117,0.0446,0.0040
org.mockito.Mockito#990,-1,-1,-1,0.0020,0.5117,0.0446,0.0040
org.mockito.MockitoAnnotations#101,531,532,533,0.0021,0.5239,0.0457,0.0042
org.mockito.MockitoAnnotations#102,211,210,212,0.0021,0.5239,0.0457,0.0042
org.mockito.MockitoAnnotations#103,212,205,213,0.0021,0.5239,0.0457,0.0042
org.mockito.MockitoAnnotations#108,750,747,493,0.0021,0.5239,0.0457,0.0042
org.mockito.MockitoAnnotations#109,-1,-1,-1,0.0021,0.5239,0.0457,0.0042
org.mockito.MockitoAnnotations#112,129,3556,3550,0.0021,0.5239,0.0457,0.0042
org.mockito.MockitoAnnotations#114,3550,3551,1561,0.0021,0.5239,0.0457,0.0042
org.mockito.MockitoAnnotations#115,128,120,122,0.0011,0.3734,0.0238,0.0011
org.mockito.MockitoAnnotations#117,-1,-1,-1,0.0021,0.5239,0.0457,0.0042
org.mockito.MockitoAnnotations#121,129,3556,3550,0.0011,0.3731,0.0238,0.0011
org.mockito.MockitoAnnotations#122,3550,3551,1561,0.0011,0.3731,0.0238,0.0011
org.mockito.MockitoAnnotations#135,-1,-1,-1,0.0011,0.3734,0.0238,0.0011
org.mockito.MockitoAnnotations#90,41,161,162,0.0021,0.5239,0.0457,0.0042
org.mockito.MockitoAnnotations#94,162,421,422,0.0021,0.5239,0.0457,0.0042
org.mockito.MockitoAnnotations#95,422,3130,346,0.0021,0.5239,0.0457,0.0042
org.mockito.MockitoAnnotations#98,346,3414,750,0.0021,0.5239,0.0457,0.0042
org.mockito.configuration.DefaultMockitoConfiguration#20,-1,-1,-1,0.0019,0.5029,0.0438,0.0038
org.mockito.configuration.DefaultMockitoConfiguration#32,15,14,16,0.0038,0.6694,0.0620,0.0077
org.mockito.configuration.DefaultMockitoConfiguration#39,15,14,16,0.0021,0.5239,0.0457,0.0042
org.mockito.exceptions.Reporter#49,-1,-1,-1,0.0019,0.5043,0.0440,0.0039
org.mockito.internal.MockitoCore#164,55,311,313,0.0435,0.9616,0.1508,0.0455
org.mockito.internal.MockitoCore#165,313,312,288,0.0435,0.9616,0.1508,0.0455
org.mockito.internal.MockitoCore#166,288,274,179,0.0435,0.9616,0.1508,0.0455
org.mockito.internal.MockitoCore#37,-1,-1,-1,0.0020,0.5109,0.0445,0.0040
org.mockito.internal.MockitoCore#39,-1,-1,-1,0.0020,0.5109,0.0445,0.0040
org.mockito.internal.MockitoCore#40,-1,-1,-1,0.0020,0.5109,0.0445,0.0040
org.mockito.internal.MockitoCore#41,-1,-1,-1,0.0020,0.5109,0.0445,0.0040
org.mockito.internal.MockitoCore#48,41,161,162,0.0020,0.5139,0.0448,0.0040
org.mockito.internal.MockitoCore#53,162,630,285,0.0020,0.5139,0.0448,0.0040
org.mockito.internal.MockitoCore#54,285,3047,1365,0.0020,0.5147,0.0449,0.0040
org.mockito.internal.MockitoCore#55,1365,5884,490,0.0020,0.5147,0.0449,0.0040
org.mockito.internal.MockitoCore#56,490,485,186,0.0020,0.5147,0.0449,0.0040
org.mockito.internal.MockitoCore#57,186,185,88,0.0020,0.5147,0.0449,0.0040
org.mockito.internal.configuration.CaptorAnnotationProcessor#17,-1,-1,-1,0.0021,0.5239,0.0457,0.0042
org.mockito.internal.configuration.ClassPathLoader#102,15,14,16,0.0022,0.5387,0.0471,0.0044
org.mockito.internal.configuration.ClassPathLoader#110,15,14,16,0.0019,0.5029,0.0438,0.0038
org.mockito.internal.configuration.ClassPathLoader#114,15,14,16,0.0019,0.5029,0.0438,0.0038
org.mockito.internal.configuration.ClassPathLoader#119,-1,-1,-1,0.0019,0.5029,0.0438,0.0038
org.mockito.internal.configuration.ClassPathLoader#127,15,14,16,0.0019,0.5029,0.0438,0.0038
org.mockito.internal.configuration.ClassPathLoader#140,49,191,193,0.0019,0.5029,0.0438,0.0038
org.mockito.internal.configuration.ClassPathLoader#141,193,4979,1601,0.0019,0.5029,0.0438,0.0038
org.mockito.internal.configuration.ClassPathLoader#146,115,116,117,0.0019,0.5029,0.0438,0.0038
org.mockito.internal.configuration.ClassPathLoader#149,-1,-1,-1,0.0019,0.5029,0.0438,0.0038
