Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.mockito.Answers#25,-1,-1,-1,0.0028,0.5114,0.0533,0.0086
org.mockito.Answers#34,-1,-1,-1,0.0028,0.5114,0.0533,0.0086
org.mockito.Answers#43,-1,-1,-1,0.0028,0.5114,0.0533,0.0086
org.mockito.Answers#52,-1,-1,-1,0.0028,0.5114,0.0533,0.0086
org.mockito.Answers#62,-1,-1,-1,0.0028,0.5114,0.0533,0.0086
org.mockito.Answers#71,-1,-1,-1,0.0028,0.5114,0.0533,0.0086
org.mockito.Answers#76,-1,-1,-1,0.0028,0.5114,0.0533,0.0086
org.mockito.Answers#77,115,116,117,0.0028,0.5114,0.0533,0.0086
org.mockito.Answers#78,-1,-1,-1,0.0028,0.5114,0.0533,0.0086
org.mockito.Answers#81,15,14,16,0.0028,0.5114,0.0533,0.0086
org.mockito.ArgumentMatcher#60,-1,-1,-1,0.0019,0.4124,0.0252,0.0019
org.mockito.Matchers#107,-1,-1,-1,0.0028,0.5114,0.0533,0.0086
org.mockito.Mockito#1020,-1,-1,-1,0.0028,0.5114,0.0533,0.0086
org.mockito.Mockito#1033,-1,-1,-1,0.0028,0.5114,0.0533,0.0086
org.mockito.Mockito#1120,-1,-1,-1,0.0028,0.5114,0.0533,0.0086
org.mockito.Mockito#1154,-1,-1,-1,0.0028,0.5114,0.0533,0.0086
org.mockito.Mockito#1288,15,14,16,0.0010,0.2663,0.0181,0.0010
org.mockito.Mockito#1405,15,14,16,0.4000,0.9973,0.5774,1.3333
org.mockito.Mockito#2290,15,14,16,0.0029,0.5128,0.0535,0.0086
org.mockito.Mockito#977,-1,-1,-1,0.0028,0.5114,0.0533,0.0086
org.mockito.Mockito#988,-1,-1,-1,0.0028,0.5114,0.0533,0.0086
org.mockito.MockitoAnnotations#101,531,532,533,0.0030,0.5273,0.0550,0.0091
org.mockito.MockitoAnnotations#102,211,210,212,0.0030,0.5273,0.0550,0.0091
org.mockito.MockitoAnnotations#103,212,205,213,0.0030,0.5273,0.0550,0.0091
org.mockito.MockitoAnnotations#108,750,747,493,0.0030,0.5273,0.0550,0.0091
org.mockito.MockitoAnnotations#109,-1,-1,-1,0.0030,0.5273,0.0550,0.0091
org.mockito.MockitoAnnotations#112,129,3556,3550,0.0030,0.5273,0.0550,0.0091
org.mockito.MockitoAnnotations#114,3550,3551,1561,0.0030,0.5273,0.0550,0.0091
org.mockito.MockitoAnnotations#117,-1,-1,-1,0.0030,0.5273,0.0550,0.0091
org.mockito.MockitoAnnotations#90,41,161,162,0.0030,0.5273,0.0550,0.0091
org.mockito.MockitoAnnotations#94,162,421,422,0.0030,0.5273,0.0550,0.0091
org.mockito.MockitoAnnotations#95,422,3130,346,0.0030,0.5273,0.0550,0.0091
org.mockito.MockitoAnnotations#98,346,3414,750,0.0030,0.5273,0.0550,0.0091
org.mockito.configuration.DefaultMockitoConfiguration#20,-1,-1,-1,0.0027,0.5027,0.0524,0.0083
org.mockito.configuration.DefaultMockitoConfiguration#39,15,14,16,0.0030,0.5273,0.0550,0.0091
org.mockito.exceptions.Reporter#47,-1,-1,-1,0.0028,0.5041,0.0526,0.0083
org.mockito.exceptions.Reporter#583,1,0,2,0.4286,0.9964,0.6547,2.2500
org.mockito.exceptions.base.MockitoException#34,259,244,260,0.0148,0.8463,0.1216,0.0450
org.mockito.exceptions.base.MockitoException#35,260,245,251,0.0148,0.8463,0.1216,0.0450
org.mockito.exceptions.base.MockitoException#36,-1,-1,-1,0.0148,0.8463,0.1216,0.0450
org.mockito.exceptions.base.MockitoException#39,528,756,758,0.0141,0.8398,0.1187,0.0429
org.mockito.exceptions.base.MockitoException#41,758,955,400,0.0141,0.8398,0.1187,0.0429
org.mockito.exceptions.base.MockitoException#42,400,399,401,0.0141,0.8398,0.1187,0.0429
org.mockito.exceptions.base.MockitoException#43,-1,-1,-1,0.0141,0.8398,0.1187,0.0429
org.mockito.internal.MockitoCore#41,-1,-1,-1,0.0028,0.5107,0.0532,0.0085
org.mockito.internal.MockitoCore#43,-1,-1,-1,0.0028,0.5107,0.0532,0.0085
org.mockito.internal.MockitoCore#44,-1,-1,-1,0.0028,0.5107,0.0532,0.0085
org.mockito.internal.MockitoCore#45,-1,-1,-1,0.0028,0.5107,0.0532,0.0085
org.mockito.internal.MockitoCore#52,41,161,162,0.0029,0.5135,0.0536,0.0086
org.mockito.internal.MockitoCore#57,162,630,285,0.0029,0.5135,0.0536,0.0086
org.mockito.internal.MockitoCore#58,285,3047,1365,0.0029,0.5145,0.0537,0.0087
org.mockito.internal.MockitoCore#59,1365,5884,490,0.0029,0.5150,0.0537,0.0087
org.mockito.internal.MockitoCore#60,490,485,186,0.0029,0.5150,0.0537,0.0087
org.mockito.internal.MockitoCore#61,186,185,88,0.0029,0.5150,0.0537,0.0087
org.mockito.internal.configuration.CaptorAnnotationProcessor#17,-1,-1,-1,0.0030,0.5273,0.0550,0.0091
org.mockito.internal.configuration.ClassPathLoader#102,15,14,16,0.0032,0.5379,0.0562,0.0095
org.mockito.internal.configuration.ClassPathLoader#110,15,14,16,0.0027,0.5027,0.0524,0.0083
org.mockito.internal.configuration.ClassPathLoader#114,15,14,16,0.0027,0.5027,0.0524,0.0083
org.mockito.internal.configuration.ClassPathLoader#119,-1,-1,-1,0.0027,0.5027,0.0524,0.0083
org.mockito.internal.configuration.ClassPathLoader#127,15,14,16,0.0027,0.5027,0.0524,0.0083
org.mockito.internal.configuration.ClassPathLoader#140,49,191,193,0.0027,0.5027,0.0524,0.0083
org.mockito.internal.configuration.ClassPathLoader#141,193,4979,1601,0.0027,0.5027,0.0524,0.0083
org.mockito.internal.configuration.ClassPathLoader#146,115,116,117,0.0027,0.5027,0.0524,0.0083
org.mockito.internal.configuration.ClassPathLoader#149,-1,-1,-1,0.0027,0.5027,0.0524,0.0083
org.mockito.internal.configuration.ClassPathLoader#151,12700,-1,-1,0.0027,0.5027,0.0524,0.0083
org.mockito.internal.configuration.ClassPathLoader#152,-1,-1,167,0.0027,0.5027,0.0524,0.0083
org.mockito.internal.configuration.ClassPathLoader#169,167,166,168,0.0027,0.5027,0.0524,0.0083
org.mockito.internal.configuration.ClassPathLoader#56,-1,-1,-1,0.0027,0.5027,0.0524,0.0083
org.mockito.internal.configuration.ClassPathLoader#63,-1,-1,-1,0.0027,0.5027,0.0524,0.0083
org.mockito.internal.configuration.ClassPathLoader#64,-1,-1,-1,0.0027,0.5027,0.0524,0.0083
org.mockito.internal.configuration.ClassPathLoader#75,115,116,117,0.0027,0.5027,0.0524,0.0083
org.mockito.internal.configuration.ClassPathLoader#79,-1,-1,-1,0.0027,0.5027,0.0524,0.0083
org.mockito.internal.configuration.ClassPathLoader#82,15,14,16,0.0027,0.5027,0.0524,0.0083
org.mockito.internal.configuration.ClassPathLoader#97,15,14,16,0.0028,0.5044,0.0526,0.0083
org.mockito.internal.configuration.DefaultAnnotationEngine#30,-1,-1,-1,0.0030,0.5273,0.0550,0.0091
org.mockito.internal.configuration.DefaultAnnotationEngine#32,-1,-1,-1,0.0030,0.5273,0.0550,0.0091
org.mockito.internal.configuration.DefaultAnnotationEngine#33,208,1928,1930,0.0030,0.5273,0.0550,0.0091
org.mockito.internal.configuration.DefaultAnnotationEngine#34,1930,3503,487,0.0030,0.5273,0.0550,0.0091
org.mockito.internal.configuration.DefaultAnnotationEngine#35,487,482,95,0.0030,0.5273,0.0550,0.0091
org.mockito.internal.configuration.DefaultAnnotationEngine#36,-1,-1,-1,0.0030,0.5273,0.0550,0.0091
org.mockito.internal.configuration.DefaultAnnotationEngine#58,128,120,122,0.0030,0.5273,0.0550,0.0091
org.mockito.internal.configuration.DefaultAnnotationEngine#59,-1,-1,-1,0.0030,0.5273,0.0550,0.0091
org.mockito.internal.configuration.DefaultAnnotationEngine#62,129,3556,3550,0.0030,0.5273,0.0550,0.0091
org.mockito.internal.configuration.DefaultAnnotationEngine#63,3550,3551,1561,0.0030,0.5273,0.0550,0.0091
org.mockito.internal.configuration.DefaultAnnotationEngine#79,-1,-1,-1,0.0030,0.5273,0.0550,0.0091
org.mockito.internal.configuration.DefaultInjectionEngine#17,-1,-1,-1,0.0030,0.5273,0.0550,0.0091
org.mockito.internal.configuration.DefaultInjectionEngine#20,128,120,122,0.0030,0.5273,0.0550,0.0091
org.mockito.internal.configuration.DefaultInjectionEngine#26,-1,-1,-1,0.0030,0.5273,0.0550,0.0091
org.mockito.internal.configuration.GlobalConfiguration#22,-1,-1,-1,0.0027,0.5027,0.0524,0.0083
org.mockito.internal.configuration.GlobalConfiguration#26,15,14,16,0.0033,0.5478,0.0574,0.0099
org.mockito.internal.configuration.GlobalConfiguration#29,-1,-1,-1,0.0027,0.5027,0.0524,0.0083
org.mockito.internal.configuration.GlobalConfiguration#31,135,134,136,0.0027,0.5027,0.0524,0.0083
org.mockito.internal.configuration.GlobalConfiguration#32,128,120,122,0.0027,0.5027,0.0524,0.0083
org.mockito.internal.configuration.GlobalConfiguration#34,-1,-1,-1,0.0027,0.5027,0.0524,0.0083
org.mockito.internal.configuration.GlobalConfiguration#37,55,342,344,0.0027,0.5027,0.0524,0.0083
org.mockito.internal.configuration.GlobalConfiguration#38,344,558,559,0.0027,0.5027,0.0524,0.0083
org.mockito.internal.configuration.GlobalConfiguration#39,559,557,204,0.0027,0.5027,0.0524,0.0083
org.mockito.internal.configuration.GlobalConfiguration#40,15,14,16,0.0027,0.5027,0.0524,0.0083
org.mockito.internal.configuration.GlobalConfiguration#47,14060,14059,14061,0.0028,0.5055,0.0527,0.0084
org.mockito.internal.configuration.GlobalConfiguration#48,-1,-1,-1,0.0028,0.5055,0.0527,0.0084
org.mockito.internal.configuration.GlobalConfiguration#55,15,14,16,0.0030,0.5273,0.0550,0.0091
