Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.mockito.Answers#25,-1,-1,-1,0.0010,0.5093,0.0315,0.0010
org.mockito.Answers#34,-1,-1,-1,0.0010,0.5093,0.0315,0.0010
org.mockito.Answers#43,-1,-1,-1,0.0010,0.5093,0.0315,0.0010
org.mockito.Answers#52,-1,-1,-1,0.0010,0.5093,0.0315,0.0010
org.mockito.Answers#62,-1,-1,-1,0.0010,0.5093,0.0315,0.0010
org.mockito.Answers#71,-1,-1,-1,0.0010,0.5093,0.0315,0.0010
org.mockito.Answers#76,-1,-1,-1,0.0010,0.5093,0.0315,0.0010
org.mockito.Answers#77,115,116,117,0.0010,0.5093,0.0315,0.0010
org.mockito.Answers#78,-1,-1,-1,0.0010,0.5093,0.0315,0.0010
org.mockito.Answers#81,15,14,16,0.0010,0.5093,0.0315,0.0010
org.mockito.Matchers#107,-1,-1,-1,0.0010,0.5093,0.0315,0.0010
org.mockito.Mockito#1077,-1,-1,-1,0.0010,0.5093,0.0315,0.0010
org.mockito.Mockito#1111,-1,-1,-1,0.0010,0.5093,0.0315,0.0010
org.mockito.Mockito#1245,15,14,16,0.0010,0.5184,0.0321,0.0010
org.mockito.Mockito#1445,15,14,16,0.0048,0.8331,0.0690,0.0048
org.mockito.Mockito#2209,15,14,16,0.0010,0.5108,0.0316,0.0010
org.mockito.Mockito#934,-1,-1,-1,0.0010,0.5093,0.0315,0.0010
org.mockito.Mockito#945,-1,-1,-1,0.0010,0.5093,0.0315,0.0010
org.mockito.Mockito#977,-1,-1,-1,0.0010,0.5093,0.0315,0.0010
org.mockito.Mockito#990,-1,-1,-1,0.0010,0.5093,0.0315,0.0010
org.mockito.configuration.DefaultMockitoConfiguration#20,-1,-1,-1,0.0010,0.5010,0.0310,0.0010
org.mockito.exceptions.Reporter#49,-1,-1,-1,0.0010,0.5024,0.0311,0.0010
org.mockito.internal.MockitoCore#41,-1,-1,-1,0.0010,0.5085,0.0315,0.0010
org.mockito.internal.MockitoCore#43,-1,-1,-1,0.0010,0.5085,0.0315,0.0010
org.mockito.internal.MockitoCore#44,-1,-1,-1,0.0010,0.5085,0.0315,0.0010
org.mockito.internal.MockitoCore#45,-1,-1,-1,0.0010,0.5085,0.0315,0.0010
org.mockito.internal.MockitoCore#48,15,14,16,0.0323,0.9720,0.1796,0.0333
org.mockito.internal.MockitoCore#52,41,161,162,0.0010,0.5115,0.0317,0.0010
org.mockito.internal.MockitoCore#57,162,630,285,0.0010,0.5115,0.0317,0.0010
org.mockito.internal.MockitoCore#58,285,3047,1365,0.0010,0.5123,0.0317,0.0010
org.mockito.internal.MockitoCore#59,1365,5884,490,0.0010,0.5123,0.0317,0.0010
org.mockito.internal.MockitoCore#60,490,485,186,0.0010,0.5123,0.0317,0.0010
org.mockito.internal.MockitoCore#61,186,185,88,0.0010,0.5123,0.0317,0.0010
org.mockito.internal.MockitoCore#65,49,111,112,0.0045,0.8252,0.0671,0.0045
org.mockito.internal.MockitoCore#66,112,110,114,0.0045,0.8252,0.0671,0.0045
org.mockito.internal.MockitoCore#70,114,113,103,0.0047,0.8298,0.0682,0.0047
org.mockito.internal.MockitoCore#79,85,70,87,0.0046,0.8284,0.0679,0.0046
org.mockito.internal.MockitoCore#80,87,86,88,0.0048,0.8331,0.0690,0.0048
org.mockito.internal.configuration.ClassPathLoader#102,15,14,16,0.0011,0.5362,0.0333,0.0011
org.mockito.internal.configuration.ClassPathLoader#110,15,14,16,0.0010,0.5010,0.0310,0.0010
org.mockito.internal.configuration.ClassPathLoader#114,15,14,16,0.0010,0.5010,0.0310,0.0010
org.mockito.internal.configuration.ClassPathLoader#119,-1,-1,-1,0.0010,0.5010,0.0310,0.0010
org.mockito.internal.configuration.ClassPathLoader#127,15,14,16,0.0010,0.5010,0.0310,0.0010
org.mockito.internal.configuration.ClassPathLoader#140,49,191,193,0.0010,0.5010,0.0310,0.0010
org.mockito.internal.configuration.ClassPathLoader#141,193,4979,1601,0.0010,0.5010,0.0310,0.0010
org.mockito.internal.configuration.ClassPathLoader#146,115,116,117,0.0010,0.5010,0.0310,0.0010
org.mockito.internal.configuration.ClassPathLoader#149,-1,-1,-1,0.0010,0.5010,0.0310,0.0010
org.mockito.internal.configuration.ClassPathLoader#151,12700,-1,-1,0.0010,0.5010,0.0310,0.0010
org.mockito.internal.configuration.ClassPathLoader#152,-1,-1,167,0.0010,0.5010,0.0310,0.0010
org.mockito.internal.configuration.ClassPathLoader#169,167,166,168,0.0010,0.5010,0.0310,0.0010
org.mockito.internal.configuration.ClassPathLoader#56,-1,-1,-1,0.0010,0.5010,0.0310,0.0010
org.mockito.internal.configuration.ClassPathLoader#63,-1,-1,-1,0.0010,0.5010,0.0310,0.0010
org.mockito.internal.configuration.ClassPathLoader#64,-1,-1,-1,0.0010,0.5010,0.0310,0.0010
