Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.mockito.Answers#25,-1,-1,-1,0.0014,0.5062,0.0374,0.0014
org.mockito.Answers#27,-1,-1,-1,0.0014,0.5062,0.0374,0.0014
org.mockito.Answers#28,-1,-1,-1,0.0014,0.5062,0.0374,0.0014
org.mockito.Answers#29,-1,-1,-1,0.0014,0.5062,0.0374,0.0014
org.mockito.Answers#30,-1,-1,-1,0.0014,0.5062,0.0374,0.0014
org.mockito.Answers#31,-1,-1,-1,0.0014,0.5062,0.0374,0.0014
org.mockito.Answers#36,-1,-1,-1,0.0014,0.5062,0.0374,0.0014
org.mockito.Answers#37,115,116,117,0.0014,0.5062,0.0374,0.0014
org.mockito.Answers#38,-1,-1,-1,0.0014,0.5062,0.0374,0.0014
org.mockito.Answers#41,15,14,16,0.0014,0.5062,0.0374,0.0014
org.mockito.ArgumentMatcher#57,-1,-1,-1,0.0025,0.6475,0.0501,0.0025
org.mockito.Matchers#95,-1,-1,-1,0.0014,0.5062,0.0374,0.0014
org.mockito.Mockito#1071,15,14,16,0.0065,0.8279,0.0808,0.0066
org.mockito.Mockito#1102,15,14,16,0.0075,0.8470,0.0867,0.0076
org.mockito.Mockito#1470,15,14,16,0.0043,0.7575,0.0652,0.0043
org.mockito.Mockito#1641,15,14,16,0.0014,0.5083,0.0376,0.0014
org.mockito.Mockito#635,-1,-1,-1,0.0014,0.5062,0.0374,0.0014
org.mockito.Mockito#646,-1,-1,-1,0.0014,0.5062,0.0374,0.0014
org.mockito.Mockito#678,-1,-1,-1,0.0014,0.5062,0.0374,0.0014
org.mockito.Mockito#691,-1,-1,-1,0.0014,0.5062,0.0374,0.0014
org.mockito.Mockito#732,-1,-1,-1,0.0014,0.5062,0.0374,0.0014
org.mockito.Mockito#766,-1,-1,-1,0.0014,0.5062,0.0374,0.0014
org.mockito.Mockito#882,15,14,16,0.0015,0.5218,0.0386,0.0015
org.mockito.MockitoAnnotations#101,55,1473,1475,0.0014,0.5003,0.0370,0.0014
org.mockito.MockitoAnnotations#102,1475,1562,1563,0.0014,0.5003,0.0370,0.0014
org.mockito.MockitoAnnotations#103,1563,1550,1561,0.0014,0.5003,0.0370,0.0014
org.mockito.MockitoAnnotations#104,238,492,486,0.0015,0.5207,0.0385,0.0015
org.mockito.MockitoAnnotations#107,128,120,122,0.0015,0.5214,0.0386,0.0015
org.mockito.MockitoAnnotations#110,486,481,493,0.0015,0.5229,0.0387,0.0015
org.mockito.MockitoAnnotations#112,-1,-1,-1,0.0014,0.5003,0.0370,0.0014
org.mockito.MockitoAnnotations#116,129,3556,3550,0.0015,0.5210,0.0385,0.0015
org.mockito.MockitoAnnotations#117,3550,3551,1561,0.0015,0.5210,0.0385,0.0015
org.mockito.MockitoAnnotations#118,49,201,203,0.0029,0.6832,0.0542,0.0029
org.mockito.MockitoAnnotations#119,203,202,204,0.0029,0.6832,0.0542,0.0029
org.mockito.MockitoAnnotations#120,211,13950,13952,0.0030,0.6890,0.0550,0.0030
org.mockito.MockitoAnnotations#121,13952,13951,4658,0.0030,0.6890,0.0550,0.0030
org.mockito.MockitoAnnotations#123,128,120,122,0.0030,0.6890,0.0550,0.0030
org.mockito.MockitoAnnotations#127,-1,-1,-1,0.0030,0.6890,0.0550,0.0030
org.mockito.MockitoAnnotations#130,-1,-1,-1,0.0015,0.5214,0.0386,0.0015
org.mockito.MockitoAnnotations#133,135,134,136,0.0030,0.6890,0.0550,0.0030
org.mockito.MockitoAnnotations#136,-1,-1,-1,0.0030,0.6890,0.0550,0.0030
org.mockito.MockitoAnnotations#89,41,40,43,0.0014,0.5003,0.0370,0.0014
org.mockito.MockitoAnnotations#93,43,8891,3767,0.0014,0.5003,0.0370,0.0014
org.mockito.MockitoAnnotations#94,3767,3765,1429,0.0014,0.5003,0.0370,0.0014
org.mockito.MockitoAnnotations#95,211,210,212,0.0014,0.5003,0.0370,0.0014
org.mockito.MockitoAnnotations#96,212,205,213,0.0014,0.5003,0.0370,0.0014
org.mockito.MockitoAnnotations#98,-1,-1,-1,0.0014,0.5003,0.0370,0.0014
org.mockito.configuration.DefaultMockitoConfiguration#20,-1,-1,-1,0.0014,0.5000,0.0370,0.0014
org.mockito.configuration.DefaultMockitoConfiguration#32,15,14,16,0.0024,0.6357,0.0488,0.0024
org.mockito.configuration.DefaultMockitoConfiguration#39,15,14,16,0.0015,0.5207,0.0385,0.0015
org.mockito.exceptions.Reporter#245,193,13512,13514,0.0435,0.9708,0.2085,0.0455
org.mockito.exceptions.Reporter#246,115,116,117,0.0769,0.9838,0.2774,0.0833
org.mockito.exceptions.Reporter#256,13514,13513,7808,0.0435,0.9708,0.2085,0.0455
org.mockito.exceptions.Reporter#257,7808,7803,1460,0.0435,0.9708,0.2085,0.0455
org.mockito.exceptions.Reporter#261,15,14,16,0.0345,0.9631,0.1857,0.0357
org.mockito.exceptions.Reporter#44,-1,-1,-1,0.0014,0.5000,0.0370,0.0014
org.mockito.exceptions.base.MockitoAssertionError#17,106,8219,8221,0.0080,0.8550,0.0894,0.0081
