Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.mockito.Answers#25,-1,-1,-1,0.0333,0.6133,0.1826,0.0345
org.mockito.Answers#34,-1,-1,-1,0.0333,0.6133,0.1826,0.0345
org.mockito.Answers#43,-1,-1,-1,0.0333,0.6133,0.1826,0.0345
org.mockito.Answers#52,-1,-1,-1,0.0333,0.6133,0.1826,0.0345
org.mockito.Answers#62,-1,-1,-1,0.0333,0.6133,0.1826,0.0345
org.mockito.Answers#71,-1,-1,-1,0.0333,0.6133,0.1826,0.0345
org.mockito.Answers#76,-1,-1,-1,0.0333,0.6133,0.1826,0.0345
org.mockito.Answers#77,115,116,117,0.0333,0.6133,0.1826,0.0345
org.mockito.Answers#78,-1,-1,-1,0.0333,0.6133,0.1826,0.0345
org.mockito.Answers#81,15,14,16,0.0333,0.6133,0.1826,0.0345
org.mockito.Matchers#107,-1,-1,-1,0.0333,0.6133,0.1826,0.0345
org.mockito.Mockito#1018,-1,-1,-1,0.0333,0.6133,0.1826,0.0345
org.mockito.Mockito#1031,-1,-1,-1,0.0333,0.6133,0.1826,0.0345
org.mockito.Mockito#1118,-1,-1,-1,0.0333,0.6133,0.1826,0.0345
org.mockito.Mockito#1152,-1,-1,-1,0.0333,0.6133,0.1826,0.0345
org.mockito.Mockito#1258,15,14,16,0.0370,0.6389,0.1925,0.0385
org.mockito.Mockito#1285,15,14,16,0.0333,0.6133,0.1826,0.0345
org.mockito.Mockito#2287,15,14,16,0.0333,0.6133,0.1826,0.0345
org.mockito.Mockito#975,-1,-1,-1,0.0333,0.6133,0.1826,0.0345
org.mockito.Mockito#986,-1,-1,-1,0.0333,0.6133,0.1826,0.0345
org.mockito.configuration.DefaultMockitoConfiguration#20,-1,-1,-1,0.0323,0.6053,0.1796,0.0333
org.mockito.exceptions.Reporter#47,-1,-1,-1,0.0323,0.6053,0.1796,0.0333
org.mockito.exceptions.base.MockitoException#34,259,244,260,1.0000,1.0000,1.0000,Infinity
org.mockito.exceptions.base.MockitoException#35,260,245,251,1.0000,1.0000,1.0000,Infinity
org.mockito.exceptions.base.MockitoException#36,-1,-1,-1,1.0000,1.0000,1.0000,Infinity
org.mockito.exceptions.base.MockitoException#39,528,756,758,1.0000,1.0000,1.0000,Infinity
org.mockito.exceptions.base.MockitoException#41,758,955,400,1.0000,1.0000,1.0000,Infinity
org.mockito.exceptions.base.MockitoException#42,400,399,401,1.0000,1.0000,1.0000,Infinity
org.mockito.exceptions.base.MockitoException#43,-1,-1,-1,1.0000,1.0000,1.0000,Infinity
org.mockito.internal.MockitoCore#41,-1,-1,-1,0.0333,0.6133,0.1826,0.0345
org.mockito.internal.MockitoCore#43,-1,-1,-1,0.0333,0.6133,0.1826,0.0345
org.mockito.internal.MockitoCore#44,-1,-1,-1,0.0333,0.6133,0.1826,0.0345
org.mockito.internal.MockitoCore#45,-1,-1,-1,0.0333,0.6133,0.1826,0.0345
org.mockito.internal.MockitoCore#48,15,14,16,0.0345,0.6216,0.1857,0.0357
org.mockito.internal.MockitoCore#52,41,161,162,0.0333,0.6133,0.1826,0.0345
org.mockito.internal.MockitoCore#57,162,630,285,0.0333,0.6133,0.1826,0.0345
org.mockito.internal.MockitoCore#58,285,3047,1365,0.0333,0.6133,0.1826,0.0345
org.mockito.internal.MockitoCore#59,1365,5884,490,0.0333,0.6133,0.1826,0.0345
org.mockito.internal.MockitoCore#60,490,485,186,0.0333,0.6133,0.1826,0.0345
org.mockito.internal.MockitoCore#61,186,185,88,0.0333,0.6133,0.1826,0.0345
org.mockito.internal.configuration.ClassPathLoader#56,-1,-1,-1,0.0323,0.6053,0.1796,0.0333
org.mockito.internal.configuration.ClassPathLoader#68,115,116,117,0.0323,0.6053,0.1796,0.0333
org.mockito.internal.configuration.ClassPathLoader#72,-1,-1,-1,0.0323,0.6053,0.1796,0.0333
org.mockito.internal.configuration.ClassPathLoader#75,15,14,16,0.0323,0.6053,0.1796,0.0333
org.mockito.internal.configuration.GlobalConfiguration#22,-1,-1,-1,0.0323,0.6053,0.1796,0.0333
org.mockito.internal.configuration.GlobalConfiguration#29,-1,-1,-1,0.0323,0.6053,0.1796,0.0333
org.mockito.internal.configuration.GlobalConfiguration#31,135,134,136,0.0323,0.6053,0.1796,0.0333
org.mockito.internal.configuration.GlobalConfiguration#32,128,120,122,0.0323,0.6053,0.1796,0.0333
org.mockito.internal.configuration.GlobalConfiguration#34,-1,-1,-1,0.0323,0.6053,0.1796,0.0333
org.mockito.internal.configuration.GlobalConfiguration#37,55,342,344,0.0323,0.6053,0.1796,0.0333
org.mockito.internal.configuration.GlobalConfiguration#38,344,558,559,0.0323,0.6053,0.1796,0.0333
org.mockito.internal.configuration.GlobalConfiguration#39,559,557,204,0.0323,0.6053,0.1796,0.0333
org.mockito.internal.configuration.GlobalConfiguration#40,15,14,16,0.0323,0.6053,0.1796,0.0333
org.mockito.internal.configuration.GlobalConfiguration#47,14060,14059,14061,0.0323,0.6053,0.1796,0.0333
org.mockito.internal.configuration.GlobalConfiguration#48,-1,-1,-1,0.0323,0.6053,0.1796,0.0333
org.mockito.internal.configuration.GlobalConfiguration#59,15,14,16,0.5000,0.9787,0.7071,1.0000
org.mockito.internal.configuration.GlobalConfiguration#63,15,14,16,0.0333,0.6133,0.1826,0.0345
org.mockito.internal.configuration.plugins.DefaultPluginSwitch#5,-1,-1,-1,0.0323,0.6053,0.1796,0.0333
org.mockito.internal.configuration.plugins.PluginFinder#14,-1,-1,-1,0.0323,0.6053,0.1796,0.0333
org.mockito.internal.configuration.plugins.PluginFinder#15,115,116,117,0.0323,0.6053,0.1796,0.0333
org.mockito.internal.configuration.plugins.PluginFinder#16,-1,-1,-1,0.0323,0.6053,0.1796,0.0333
org.mockito.internal.configuration.plugins.PluginFinder#19,2539,2538,2540,0.0323,0.6053,0.1796,0.0333
org.mockito.internal.configuration.plugins.PluginFinder#39,2540,2532,168,0.0323,0.6053,0.1796,0.0333
org.mockito.internal.configuration.plugins.PluginLoader#16,-1,-1,-1,0.0323,0.6053,0.1796,0.0333
org.mockito.internal.configuration.plugins.PluginLoader#17,115,116,117,0.0323,0.6053,0.1796,0.0333
org.mockito.internal.configuration.plugins.PluginLoader#18,-1,-1,-1,0.0323,0.6053,0.1796,0.0333
org.mockito.internal.configuration.plugins.PluginLoader#24,49,1588,1621,0.0323,0.6053,0.1796,0.0333
org.mockito.internal.configuration.plugins.PluginLoader#25,1621,1589,1483,0.0323,0.6053,0.1796,0.0333
org.mockito.internal.configuration.plugins.PluginLoader#33,15,14,16,0.0323,0.6053,0.1796,0.0333
org.mockito.internal.configuration.plugins.PluginLoader#46,49,191,193,0.0323,0.6053,0.1796,0.0333
org.mockito.internal.configuration.plugins.PluginLoader#47,193,4979,1601,0.0323,0.6053,0.1796,0.0333
org.mockito.internal.configuration.plugins.PluginLoader#52,115,116,117,0.0323,0.6053,0.1796,0.0333
org.mockito.internal.configuration.plugins.PluginLoader#55,-1,-1,-1,0.0323,0.6053,0.1796,0.0333
org.mockito.internal.configuration.plugins.PluginLoader#58,49,111,112,0.0323,0.6053,0.1796,0.0333
