Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.apache.commons.math.ConvergingAlgorithmImpl#108,115,116,117,1.0000,1.0000,1.0000,Infinity
org.apache.commons.math.ConvergingAlgorithmImpl#109,-1,-1,-1,1.0000,1.0000,1.0000,Infinity
org.apache.commons.math.ConvergingAlgorithmImpl#113,15,14,16,1.0000,1.0000,1.0000,Infinity
org.apache.commons.math.ConvergingAlgorithmImpl#61,-1,-1,-1,0.5000,0.5000,0.7071,1.0000
org.apache.commons.math.ConvergingAlgorithmImpl#62,20,19,22,0.5000,0.5000,0.7071,1.0000
org.apache.commons.math.ConvergingAlgorithmImpl#63,22,21,24,0.5000,0.5000,0.7071,1.0000
org.apache.commons.math.ConvergingAlgorithmImpl#64,24,508,24,0.5000,0.5000,0.7071,1.0000
org.apache.commons.math.ConvergingAlgorithmImpl#65,24,508,24,0.5000,0.5000,0.7071,1.0000
org.apache.commons.math.ConvergingAlgorithmImpl#66,24,508,24,0.5000,0.5000,0.7071,1.0000
org.apache.commons.math.ConvergingAlgorithmImpl#67,24,1151,98,0.5000,0.5000,0.7071,1.0000
org.apache.commons.math.ConvergingAlgorithmImpl#68,98,97,13,0.5000,0.5000,0.7071,1.0000
org.apache.commons.math.ConvergingAlgorithmImpl#69,-1,-1,-1,0.5000,0.5000,0.7071,1.0000
org.apache.commons.math.ConvergingAlgorithmImpl#73,15,14,16,0.5000,0.5000,0.7071,1.0000
org.apache.commons.math.ConvergingAlgorithmImpl#78,115,116,117,1.0000,1.0000,1.0000,Infinity
org.apache.commons.math.ConvergingAlgorithmImpl#79,-1,-1,-1,1.0000,1.0000,1.0000,Infinity
org.apache.commons.math.ConvergingAlgorithmImpl#83,15,14,16,1.0000,1.0000,1.0000,Infinity
org.apache.commons.math.ConvergingAlgorithmImpl#93,115,116,117,0.5000,0.5000,0.7071,1.0000
org.apache.commons.math.ConvergingAlgorithmImpl#94,-1,-1,-1,0.5000,0.5000,0.7071,1.0000
org.apache.commons.math.MathRuntimeException#444,15,14,16,2.0000,1.0000,1.4142,0.0000
org.apache.commons.math.optimization.GoalType#27,-1,-1,-1,0.5000,0.5000,0.7071,1.0000
org.apache.commons.math.optimization.GoalType#30,-1,-1,-1,0.5000,0.5000,0.7071,1.0000
org.apache.commons.math.optimization.GoalType#33,-1,-1,-1,0.5000,0.5000,0.7071,1.0000
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer#102,15,14,16,1.0000,1.0000,1.0000,Infinity
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer#127,15,14,16,1.0000,1.0000,1.0000,Infinity
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer#147,128,120,122,1.0000,1.0000,1.0000,Infinity
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer#148,-1,-1,-1,1.0000,1.0000,1.0000,Infinity
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer#152,115,116,117,0.5000,0.5000,0.7071,1.0000
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer#153,-1,-1,-1,0.5000,0.5000,0.7071,1.0000
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer#157,115,116,117,0.5000,0.5000,0.7071,1.0000
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer#158,-1,-1,-1,0.5000,0.5000,0.7071,1.0000
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer#162,128,120,122,1.0000,1.0000,1.0000,Infinity
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer#163,-1,-1,-1,1.0000,1.0000,1.0000,Infinity
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer#193,99,100,102,0.5000,0.5000,0.7071,1.0000
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer#194,1,0,2,1.0000,1.0000,1.0000,Infinity
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer#219,99,100,102,0.5000,0.5000,0.7071,1.0000
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer#220,1,0,2,1.0000,1.0000,1.0000,Infinity
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer#231,20,19,22,0.5000,0.5000,0.7071,1.0000
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer#232,22,21,24,0.5000,0.5000,0.7071,1.0000
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer#233,24,1211,1213,0.5000,0.5000,0.7071,1.0000
org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer#234,1213,-1,3279,0.5000,0.5000,0.7071,1.0000
