Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.mockito.Answers#26,-1,-1,-1,0.0075,0.5518,0.0869,0.0608
org.mockito.Answers#34,-1,-1,-1,0.0075,0.5518,0.0869,0.0608
org.mockito.Answers#43,-1,-1,-1,0.0075,0.5518,0.0869,0.0608
org.mockito.Answers#52,-1,-1,-1,0.0075,0.5518,0.0869,0.0608
org.mockito.Answers#62,-1,-1,-1,0.0075,0.5518,0.0869,0.0608
org.mockito.Answers#71,-1,-1,-1,0.0075,0.5518,0.0869,0.0608
org.mockito.Answers#76,-1,-1,-1,0.0075,0.5518,0.0869,0.0608
org.mockito.Answers#77,115,116,117,0.0075,0.5518,0.0869,0.0608
org.mockito.Answers#78,-1,-1,-1,0.0075,0.5518,0.0869,0.0608
org.mockito.Answers#90,15,14,16,0.0081,0.5702,0.0713,0.0408
org.mockito.Matchers#100,-1,-1,-1,0.0075,0.5518,0.0869,0.0608
org.mockito.Mockito#1018,-1,-1,-1,0.0076,0.5520,0.0869,0.0609
org.mockito.Mockito#1031,-1,-1,-1,0.0076,0.5520,0.0869,0.0609
org.mockito.Mockito#1118,-1,-1,-1,0.0076,0.5520,0.0869,0.0609
org.mockito.Mockito#1152,-1,-1,-1,0.0076,0.5520,0.0869,0.0609
org.mockito.Mockito#1284,15,14,16,0.0059,0.4900,0.0665,0.0355
org.mockito.Mockito#1401,15,14,16,0.1538,0.9848,0.2673,0.3636
org.mockito.Mockito#1522,15,14,16,0.0043,0.4163,0.0234,0.0043
org.mockito.Mockito#2286,15,14,16,0.0076,0.5537,0.0872,0.0613
org.mockito.Mockito#975,-1,-1,-1,0.0076,0.5520,0.0869,0.0609
org.mockito.Mockito#986,-1,-1,-1,0.0076,0.5520,0.0869,0.0609
org.mockito.MockitoAnnotations#101,531,532,533,0.0068,0.5258,0.0825,0.0548
org.mockito.MockitoAnnotations#102,211,210,212,0.0068,0.5260,0.0825,0.0548
org.mockito.MockitoAnnotations#103,212,205,213,0.0068,0.5260,0.0825,0.0548
org.mockito.MockitoAnnotations#108,750,747,493,0.0068,0.5260,0.0825,0.0548
org.mockito.MockitoAnnotations#109,-1,-1,-1,0.0068,0.5260,0.0825,0.0548
org.mockito.MockitoAnnotations#112,129,3556,3550,0.0068,0.5258,0.0825,0.0548
org.mockito.MockitoAnnotations#114,3550,3551,1561,0.0068,0.5258,0.0825,0.0548
org.mockito.MockitoAnnotations#115,128,120,122,0.0021,0.2518,0.0228,0.0041
org.mockito.MockitoAnnotations#117,-1,-1,-1,0.0068,0.5260,0.0825,0.0548
org.mockito.MockitoAnnotations#121,129,3556,3550,0.0021,0.2514,0.0228,0.0041
org.mockito.MockitoAnnotations#122,3550,3551,1561,0.0021,0.2514,0.0228,0.0041
org.mockito.MockitoAnnotations#123,49,201,203,0.0036,0.3735,0.0303,0.0073
org.mockito.MockitoAnnotations#124,203,202,204,0.0036,0.3735,0.0303,0.0073
org.mockito.MockitoAnnotations#125,211,13950,13952,0.0019,0.2357,0.0154,0.0019
org.mockito.MockitoAnnotations#126,13952,13951,4658,0.0019,0.2357,0.0154,0.0019
org.mockito.MockitoAnnotations#128,128,120,122,0.0019,0.2357,0.0154,0.0019
org.mockito.MockitoAnnotations#132,-1,-1,-1,0.0019,0.2357,0.0154,0.0019
org.mockito.MockitoAnnotations#135,-1,-1,-1,0.0021,0.2518,0.0228,0.0041
org.mockito.MockitoAnnotations#138,135,134,136,0.0019,0.2357,0.0154,0.0019
org.mockito.MockitoAnnotations#141,-1,-1,-1,0.0019,0.2357,0.0154,0.0019
org.mockito.MockitoAnnotations#90,41,161,162,0.0068,0.5258,0.0825,0.0548
org.mockito.MockitoAnnotations#94,162,421,422,0.0068,0.5258,0.0825,0.0548
org.mockito.MockitoAnnotations#95,422,3130,346,0.0068,0.5258,0.0825,0.0548
org.mockito.MockitoAnnotations#98,346,3414,750,0.0068,0.5258,0.0825,0.0548
org.mockito.configuration.DefaultMockitoConfiguration#20,-1,-1,-1,0.0062,0.5025,0.0787,0.0499
org.mockito.configuration.DefaultMockitoConfiguration#32,15,14,16,0.0018,0.2300,0.0152,0.0018
org.mockito.configuration.DefaultMockitoConfiguration#39,15,14,16,0.0068,0.5258,0.0825,0.0548
org.mockito.exceptions.Reporter#47,-1,-1,-1,0.0063,0.5049,0.0791,0.0504
org.mockito.internal.MockitoCore#41,-1,-1,-1,0.0075,0.5511,0.0868,0.0607
org.mockito.internal.MockitoCore#43,-1,-1,-1,0.0075,0.5511,0.0868,0.0607
org.mockito.internal.MockitoCore#44,-1,-1,-1,0.0075,0.5511,0.0868,0.0607
