Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.jfree.chart.ChartColor#100,-1,-1,-1,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.ChartColor#103,-1,-1,-1,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.ChartColor#106,-1,-1,-1,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.ChartColor#109,-1,-1,-1,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.ChartColor#112,-1,-1,-1,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.ChartColor#115,-1,-1,-1,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.ChartColor#118,-1,-1,-1,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.ChartColor#121,-1,-1,-1,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.ChartColor#124,-1,-1,-1,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.ChartColor#127,-1,-1,-1,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.ChartColor#130,-1,-1,-1,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.ChartColor#153,15,14,16,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.ChartColor#61,-1,-1,-1,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.ChartColor#64,-1,-1,-1,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.ChartColor#67,-1,-1,-1,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.ChartColor#70,-1,-1,-1,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.ChartColor#73,-1,-1,-1,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.ChartColor#76,-1,-1,-1,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.ChartColor#79,-1,-1,-1,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.ChartColor#82,-1,-1,-1,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.ChartColor#85,-1,-1,-1,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.ChartColor#88,-1,-1,-1,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.ChartColor#91,-1,-1,-1,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.ChartColor#94,-1,-1,-1,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.ChartColor#97,-1,-1,-1,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1136,325,1277,1279,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1140,1279,1278,845,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1146,845,933,929,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1147,929,928,550,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1149,550,5687,2725,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1152,2725,2720,1934,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1153,208,207,209,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1154,209,206,95,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1157,1934,1933,604,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1171,604,5045,856,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1186,856,4072,929,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1187,929,3676,1368,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1188,1368,3677,830,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1190,830,4402,1003,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1191,1003,2253,154,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1194,154,6842,1080,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1202,1080,1377,1097,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1203,1097,1378,1379,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1204,55,342,344,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1205,344,558,559,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1207,559,557,204,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1210,-1,-1,-1,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1212,1379,7064,2939,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1215,2939,-1,346,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1216,346,345,348,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1219,348,3135,1998,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1240,55,342,344,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1241,344,534,536,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1242,536,1385,171,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1245,-1,-1,11098,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1246,115,116,117,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1251,171,170,133,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1254,-1,-1,11098,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1257,-1,-1,11098,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1258,115,116,117,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1261,133,126,103,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1282,76,173,175,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1285,175,281,283,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1288,283,282,285,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1289,285,923,635,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1290,635,1093,626,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1291,626,1300,151,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1294,151,834,835,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1295,835,1007,627,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1298,627,731,285,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1301,285,3047,1365,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1302,1365,5837,2210,0.8000,0.8333,0.8944,16.0000
org.jfree.chart.JFreeChart#1303,2210,5838,843,0.8000,0.8333,0.8944,16.0000
