Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.jfree.chart.util.AbstractObjectList#109,49,111,112,0.0093,0.6903,0.0962,0.0187
org.jfree.chart.util.AbstractObjectList#110,112,110,114,0.0093,0.6903,0.0962,0.0187
org.jfree.chart.util.AbstractObjectList#111,115,116,117,0.0093,0.6903,0.0962,0.0187
org.jfree.chart.util.AbstractObjectList#113,114,113,103,0.0093,0.6903,0.0962,0.0187
org.jfree.chart.util.AbstractObjectList#123,76,75,78,0.0092,0.6893,0.0960,0.0186
org.jfree.chart.util.AbstractObjectList#126,78,77,79,0.0092,0.6893,0.0960,0.0186
org.jfree.chart.util.AbstractObjectList#131,79,69,80,0.0092,0.6893,0.0960,0.0186
org.jfree.chart.util.AbstractObjectList#132,80,67,13,0.0092,0.6893,0.0960,0.0186
org.jfree.chart.util.AbstractObjectList#133,-1,-1,-1,0.0092,0.6893,0.0960,0.0186
org.jfree.chart.util.AbstractObjectList#149,15,14,16,0.0051,0.5476,0.0711,0.0102
org.jfree.chart.util.AbstractObjectList#178,76,596,598,0.0086,0.6747,0.0928,0.0174
org.jfree.chart.util.AbstractObjectList#182,598,621,604,0.0086,0.6747,0.0928,0.0174
org.jfree.chart.util.AbstractObjectList#186,604,622,283,0.0086,0.6747,0.0928,0.0174
org.jfree.chart.util.AbstractObjectList#190,283,809,811,0.0086,0.6747,0.0928,0.0174
org.jfree.chart.util.AbstractObjectList#191,811,810,430,0.0086,0.6747,0.0928,0.0174
org.jfree.chart.util.AbstractObjectList#192,430,408,220,0.0086,0.6747,0.0928,0.0174
org.jfree.chart.util.AbstractObjectList#193,135,134,136,0.0385,0.9051,0.1961,0.0800
org.jfree.chart.util.AbstractObjectList#194,15,14,16,0.0909,0.9598,0.3015,0.2000
org.jfree.chart.util.AbstractObjectList#206,55,1110,1112,0.0213,0.8413,0.1043,0.0217
org.jfree.chart.util.AbstractObjectList#207,1112,2771,1352,0.0213,0.8413,0.1043,0.0217
org.jfree.chart.util.AbstractObjectList#208,1352,5411,5414,0.0213,0.8413,0.1043,0.0217
org.jfree.chart.util.AbstractObjectList#211,5414,5413,3128,0.0213,0.8413,0.1043,0.0217
org.jfree.chart.util.AbstractObjectList#212,72,71,73,0.5000,1.0000,0.7071,1.0000
org.jfree.chart.util.AbstractObjectList#213,73,68,74,0.5000,1.0000,0.7071,1.0000
org.jfree.chart.util.AbstractObjectList#214,72,71,73,0.5000,1.0000,0.7071,1.0000
org.jfree.chart.util.AbstractObjectList#215,73,68,74,0.5000,1.0000,0.7071,1.0000
