Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
com.google.javascript.jscomp.AbstractCompiler#275,-1,-1,-1,0.0009,0.5010,0.0425,0.0054
com.google.javascript.jscomp.AbstractCompiler#276,-1,-1,-1,0.0009,0.5010,0.0300,0.0027
com.google.javascript.jscomp.AbstractCompiler#279,-1,-1,-1,0.0009,0.5010,0.0300,0.0027
com.google.javascript.jscomp.AbstractCompiler#284,-1,-1,-1,0.0009,0.5010,0.0300,0.0027
com.google.javascript.jscomp.AbstractCompiler#40,-1,-1,-1,0.0009,0.5010,0.0300,0.0027
com.google.javascript.jscomp.AbstractCompiler#41,-1,-1,-1,0.0009,0.5010,0.0300,0.0027
com.google.javascript.jscomp.AbstractCompiler#44,-1,-1,-1,0.0009,0.5010,0.0300,0.0027
com.google.javascript.jscomp.AbstractMessageFormatter#32,-1,-1,-1,0.0009,0.5011,0.0300,0.0027
com.google.javascript.jscomp.AbstractMessageFormatter#33,115,116,117,0.0009,0.5011,0.0300,0.0027
com.google.javascript.jscomp.AbstractMessageFormatter#34,-1,-1,-1,0.0009,0.5011,0.0300,0.0027
com.google.javascript.jscomp.AbstractMessageFormatter#37,115,116,117,0.0009,0.5011,0.0300,0.0027
com.google.javascript.jscomp.AbstractMessageFormatter#38,-1,-1,-1,0.0009,0.5011,0.0300,0.0027
com.google.javascript.jscomp.AbstractMessageFormatter#47,-1,-1,-1,0.0009,0.5011,0.0300,0.0027
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy#23,-1,-1,-1,0.0009,0.5010,0.0300,0.0027
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy#26,-1,-1,-1,0.0009,0.5010,0.0300,0.0027
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy#34,-1,-1,-1,0.0009,0.5010,0.0300,0.0027
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy#42,-1,-1,-1,0.0009,0.5010,0.0300,0.0027
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy#47,-1,-1,-1,0.0009,0.5010,0.0300,0.0027
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy#48,115,116,117,0.0009,0.5010,0.0300,0.0027
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy#49,-1,-1,-1,0.0009,0.5010,0.0300,0.0027
com.google.javascript.jscomp.AstValidator#101,-1,-1,-1,0.0012,0.5625,0.0196,0.0012
com.google.javascript.jscomp.AstValidator#102,-1,-1,88,0.0012,0.5625,0.0196,0.0012
