Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
com.google.javascript.jscomp.AbstractCompiler#192,15,14,16,0.0005,0.7666,0.0220,0.0005
com.google.javascript.jscomp.AbstractCompiler#272,115,116,117,0.0005,0.7798,0.0228,0.0005
com.google.javascript.jscomp.AbstractCompiler#273,-1,-1,-1,0.0005,0.7798,0.0228,0.0005
com.google.javascript.jscomp.AbstractCompiler#299,-1,-1,-1,0.0001,0.5020,0.0211,0.0004
com.google.javascript.jscomp.AbstractCompiler#300,-1,-1,-1,0.0001,0.5020,0.0122,0.0001
com.google.javascript.jscomp.AbstractCompiler#303,-1,-1,-1,0.0001,0.5020,0.0122,0.0001
com.google.javascript.jscomp.AbstractCompiler#308,-1,-1,-1,0.0001,0.5020,0.0122,0.0001
com.google.javascript.jscomp.AbstractCompiler#311,15,14,16,0.0005,0.7700,0.0222,0.0005
com.google.javascript.jscomp.AbstractCompiler#319,15,14,16,0.0005,0.7778,0.0227,0.0005
com.google.javascript.jscomp.AbstractCompiler#43,-1,-1,-1,0.0001,0.5020,0.0122,0.0001
com.google.javascript.jscomp.AbstractCompiler#44,-1,-1,-1,0.0001,0.5020,0.0122,0.0001
com.google.javascript.jscomp.AbstractCompiler#47,-1,-1,-1,0.0001,0.5020,0.0122,0.0001
com.google.javascript.jscomp.AbstractCompiler#53,-1,-1,-1,0.0001,0.5020,0.0122,0.0001
com.google.javascript.jscomp.AbstractMessageFormatter#32,-1,-1,-1,0.0001,0.5022,0.0122,0.0001
com.google.javascript.jscomp.AbstractMessageFormatter#33,115,116,117,0.0001,0.5022,0.0122,0.0001
com.google.javascript.jscomp.AbstractMessageFormatter#34,-1,-1,-1,0.0001,0.5022,0.0122,0.0001
com.google.javascript.jscomp.AbstractMessageFormatter#37,115,116,117,0.0001,0.5022,0.0122,0.0001
com.google.javascript.jscomp.AbstractMessageFormatter#38,-1,-1,-1,0.0001,0.5022,0.0122,0.0001
com.google.javascript.jscomp.AbstractMessageFormatter#47,-1,-1,-1,0.0001,0.5022,0.0122,0.0001
com.google.javascript.jscomp.AbstractPeepholeOptimization#100,115,116,117,0.0021,0.9356,0.0462,0.0021
com.google.javascript.jscomp.AbstractPeepholeOptimization#101,-1,-1,-1,0.0021,0.9356,0.0462,0.0021
com.google.javascript.jscomp.AbstractPeepholeOptimization#118,15,14,16,0.0033,0.9574,0.0574,0.0033
com.google.javascript.jscomp.AbstractPeepholeOptimization#129,15,14,16,0.0052,0.9726,0.0722,0.0052
com.google.javascript.jscomp.AbstractPeepholeOptimization#147,15,14,16,0.0072,0.9802,0.0851,0.0073
com.google.javascript.jscomp.AbstractPeepholeOptimization#29,-1,-1,-1,0.0021,0.9353,0.0461,0.0021
com.google.javascript.jscomp.AbstractPeepholeOptimization#83,85,70,87,0.0044,0.9680,0.0667,0.0045
com.google.javascript.jscomp.AbstractPeepholeOptimization#85,87,86,88,0.0044,0.9680,0.0667,0.0045
com.google.javascript.jscomp.AbstractPeepholeOptimization#92,115,116,117,0.0021,0.9356,0.0462,0.0021
com.google.javascript.jscomp.AbstractPeepholeOptimization#93,-1,-1,-1,0.0021,0.9356,0.0462,0.0021
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy#23,-1,-1,-1,0.0001,0.5019,0.0122,0.0001
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy#26,-1,-1,-1,0.0001,0.5019,0.0122,0.0001
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy#34,-1,-1,-1,0.0001,0.5019,0.0122,0.0001
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy#42,-1,-1,-1,0.0001,0.5019,0.0122,0.0001
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy#47,-1,-1,-1,0.0001,0.5019,0.0122,0.0001
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy#48,115,116,117,0.0001,0.5019,0.0122,0.0001
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy#49,-1,-1,-1,0.0001,0.5019,0.0122,0.0001
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy#59,15,14,16,0.0081,0.9822,0.0898,0.0081
com.google.javascript.jscomp.AstValidator#101,-1,-1,-1,0.0004,0.7443,0.0207,0.0004
com.google.javascript.jscomp.AstValidator#102,-1,-1,88,0.0004,0.7443,0.0207,0.0004
com.google.javascript.jscomp.AstValidator#122,-1,-1,-1,0.0003,0.6801,0.0177,0.0003
com.google.javascript.jscomp.AstValidator#123,-1,-1,88,0.0003,0.6801,0.0177,0.0003
com.google.javascript.jscomp.AstValidator#125,-1,-1,-1,0.0003,0.6645,0.0171,0.0003
com.google.javascript.jscomp.AstValidator#126,-1,-1,88,0.0003,0.6645,0.0171,0.0003
com.google.javascript.jscomp.AstValidator#155,1974,1952,1957,0.0003,0.6385,0.0161,0.0003
com.google.javascript.jscomp.AstValidator#219,-1,-1,-1,0.0004,0.7368,0.0203,0.0004
com.google.javascript.jscomp.AstValidator#220,-1,-1,88,0.0004,0.7368,0.0203,0.0004
com.google.javascript.jscomp.AstValidator#236,-1,-1,-1,0.0003,0.6516,0.0166,0.0003
com.google.javascript.jscomp.AstValidator#237,-1,-1,88,0.0003,0.6516,0.0166,0.0003
com.google.javascript.jscomp.AstValidator#244,-1,-1,-1,0.0004,0.7344,0.0202,0.0004
com.google.javascript.jscomp.AstValidator#245,-1,-1,88,0.0004,0.7344,0.0202,0.0004
com.google.javascript.jscomp.AstValidator#260,-1,-1,-1,0.0004,0.7466,0.0208,0.0004
com.google.javascript.jscomp.AstValidator#261,-1,-1,88,0.0004,0.7466,0.0208,0.0004
com.google.javascript.jscomp.AstValidator#264,-1,-1,-1,0.0019,0.9264,0.0430,0.0019
com.google.javascript.jscomp.AstValidator#265,-1,-1,88,0.0019,0.9264,0.0430,0.0019
com.google.javascript.jscomp.AstValidator#268,-1,-1,-1,0.0005,0.7863,0.0233,0.0005
com.google.javascript.jscomp.AstValidator#269,-1,-1,88,0.0005,0.7863,0.0233,0.0005
com.google.javascript.jscomp.AstValidator#278,4140,4854,4855,0.0003,0.6801,0.0177,0.0003
com.google.javascript.jscomp.AstValidator#279,4855,4853,470,0.0003,0.6801,0.0177,0.0003
com.google.javascript.jscomp.AstValidator#282,-1,-1,-1,0.0003,0.6801,0.0177,0.0003
com.google.javascript.jscomp.AstValidator#293,135,134,136,0.0003,0.6374,0.0161,0.0003
com.google.javascript.jscomp.AstValidator#296,-1,-1,-1,0.0003,0.6374,0.0161,0.0003
com.google.javascript.jscomp.AstValidator#299,49,201,203,0.0003,0.6353,0.0160,0.0003
com.google.javascript.jscomp.AstValidator#300,203,202,204,0.0003,0.6353,0.0160,0.0003
com.google.javascript.jscomp.AstValidator#303,-1,-1,-1,0.0003,0.6353,0.0160,0.0003
com.google.javascript.jscomp.AstValidator#306,49,201,203,0.0003,0.6353,0.0160,0.0003
com.google.javascript.jscomp.AstValidator#307,203,202,204,0.0003,0.6353,0.0160,0.0003
com.google.javascript.jscomp.AstValidator#310,-1,-1,-1,0.0003,0.6353,0.0160,0.0003
com.google.javascript.jscomp.AstValidator#326,325,798,800,0.0003,0.6381,0.0161,0.0003
com.google.javascript.jscomp.AstValidator#327,800,799,420,0.0003,0.6381,0.0161,0.0003
com.google.javascript.jscomp.AstValidator#330,-1,-1,-1,0.0003,0.6381,0.0161,0.0003
com.google.javascript.jscomp.AstValidator#333,135,134,136,0.0003,0.6380,0.0161,0.0003
com.google.javascript.jscomp.AstValidator#336,-1,-1,-1,0.0003,0.6380,0.0161,0.0003
com.google.javascript.jscomp.AstValidator#339,208,1928,1930,0.0003,0.6438,0.0163,0.0003
com.google.javascript.jscomp.AstValidator#340,1930,3503,487,0.0003,0.6438,0.0163,0.0003
com.google.javascript.jscomp.AstValidator#341,487,482,95,0.0003,0.6438,0.0163,0.0003
com.google.javascript.jscomp.AstValidator#342,-1,-1,-1,0.0003,0.6438,0.0163,0.0003
com.google.javascript.jscomp.AstValidator#345,208,1928,1930,0.0005,0.7828,0.0231,0.0005
com.google.javascript.jscomp.AstValidator#346,1930,3503,487,0.0005,0.7828,0.0231,0.0005
com.google.javascript.jscomp.AstValidator#347,487,482,95,0.0005,0.7828,0.0231,0.0005
com.google.javascript.jscomp.AstValidator#348,-1,-1,-1,0.0005,0.7828,0.0231,0.0005
com.google.javascript.jscomp.AstValidator#351,208,1928,1930,0.0004,0.7443,0.0207,0.0004
com.google.javascript.jscomp.AstValidator#352,1930,2683,686,0.0004,0.7443,0.0207,0.0004
com.google.javascript.jscomp.AstValidator#353,686,685,686,0.0004,0.7443,0.0207,0.0004
com.google.javascript.jscomp.AstValidator#354,686,697,487,0.0004,0.7443,0.0207,0.0004
com.google.javascript.jscomp.AstValidator#355,487,482,95,0.0004,0.7443,0.0207,0.0004
com.google.javascript.jscomp.AstValidator#356,-1,-1,-1,0.0004,0.7443,0.0207,0.0004
com.google.javascript.jscomp.AstValidator#359,208,1928,1930,0.0005,0.7828,0.0231,0.0005
com.google.javascript.jscomp.AstValidator#360,1930,2683,686,0.0005,0.7828,0.0231,0.0005
