Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.apache.commons.math3.analysis.FunctionUtils#672,15,14,16,0.0120,0.5118,0.1543,0.0242
org.apache.commons.math3.analysis.FunctionUtils#727,15,14,16,0.0120,0.5118,0.1543,0.0242
org.apache.commons.math3.analysis.polynomials.PolynomialFunction#130,472,999,1001,0.1111,0.9158,0.3333,0.1250
org.apache.commons.math3.analysis.polynomials.PolynomialFunction#131,1001,2474,832,0.1111,0.9158,0.3333,0.1250
org.apache.commons.math3.analysis.polynomials.PolynomialFunction#132,832,8637,753,0.1111,0.9158,0.3333,0.1250
org.apache.commons.math3.analysis.polynomials.PolynomialFunction#135,753,2231,1054,0.1111,0.9158,0.3333,0.1250
org.apache.commons.math3.analysis.polynomials.PolynomialFunction#136,1054,1049,220,0.1111,0.9158,0.3333,0.1250
org.apache.commons.math3.analysis.polynomials.PolynomialFunction#139,220,219,221,0.1111,0.9158,0.3333,0.1250
org.apache.commons.math3.analysis.polynomials.PolynomialFunction#395,-1,-1,-1,0.1111,0.9158,0.3333,0.1250
org.apache.commons.math3.analysis.polynomials.PolynomialFunction#69,259,11724,11726,0.1667,0.9457,0.4082,0.2000
org.apache.commons.math3.analysis.polynomials.PolynomialFunction#70,11726,11725,11728,0.1667,0.9457,0.4082,0.2000
org.apache.commons.math3.analysis.polynomials.PolynomialFunction#71,11728,-1,11991,0.1667,0.9457,0.4082,0.2000
org.apache.commons.math3.analysis.polynomials.PolynomialFunction#72,11991,-1,-1,0.1667,0.9457,0.4082,0.2000
org.apache.commons.math3.analysis.polynomials.PolynomialFunction#75,-1,-1,-1,0.1667,0.9457,0.4082,0.2000
org.apache.commons.math3.analysis.polynomials.PolynomialFunction#78,-1,-1,13192,0.1667,0.9457,0.4082,0.2000
org.apache.commons.math3.analysis.polynomials.PolynomialFunction#79,13192,13191,386,0.1667,0.9457,0.4082,0.2000
org.apache.commons.math3.analysis.polynomials.PolynomialFunction#80,-1,-1,-1,0.1667,0.9457,0.4082,0.2000
org.apache.commons.math3.analysis.polynomials.PolynomialFunction#94,15,14,16,0.1667,0.9457,0.4082,0.2000
org.apache.commons.math3.linear.AbstractRealMatrix#47,-1,-1,-1,0.0119,0.5118,0.1091,0.0120
org.apache.commons.math3.linear.AbstractRealMatrix#50,128,120,122,0.0119,0.5118,0.1091,0.0120
org.apache.commons.math3.linear.AbstractRealMatrix#51,-1,-1,-1,0.0119,0.5118,0.1091,0.0120
org.apache.commons.math3.linear.AbstractRealMatrix#56,-1,-1,-1,0.0119,0.5118,0.1091,0.0120
org.apache.commons.math3.linear.AbstractRealMatrix#616,15,14,16,0.0119,0.5118,0.1091,0.0120
org.apache.commons.math3.linear.DiagonalMatrix#107,15,14,16,0.0119,0.5118,0.1091,0.0120
org.apache.commons.math3.linear.DiagonalMatrix#203,55,412,429,0.0119,0.5118,0.1091,0.0120
org.apache.commons.math3.linear.DiagonalMatrix#204,429,407,430,0.0119,0.5118,0.1091,0.0120
org.apache.commons.math3.linear.DiagonalMatrix#237,85,70,87,0.0119,0.5118,0.1091,0.0120
org.apache.commons.math3.linear.DiagonalMatrix#238,87,86,88,0.0119,0.5118,0.1091,0.0120
org.apache.commons.math3.linear.DiagonalMatrix#290,15,14,16,0.0119,0.5118,0.1091,0.0120
org.apache.commons.math3.linear.DiagonalMatrix#296,15,14,16,0.0119,0.5118,0.1091,0.0120
org.apache.commons.math3.linear.DiagonalMatrix#67,-1,-1,-1,0.0119,0.5118,0.1091,0.0120
org.apache.commons.math3.linear.DiagonalMatrix#68,115,116,117,0.0119,0.5118,0.1091,0.0120
org.apache.commons.math3.linear.DiagonalMatrix#69,-1,-1,-1,0.0119,0.5118,0.1091,0.0120
