Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.apache.commons.math.MathRuntimeException#136,15,14,16,1.0000,1.0000,1.0000,Infinity
org.apache.commons.math.MathRuntimeException#387,15,14,16,0.6667,0.9167,1.0000,4.0000
org.apache.commons.math.MathRuntimeException#39,-1,-1,-1,1.0000,1.0000,1.0000,Infinity
org.apache.commons.math.MathRuntimeException#395,15,14,16,1.0000,1.0000,1.0000,Infinity
org.apache.commons.math.MathRuntimeException#401,15,14,16,1.0000,1.0000,1.0000,Infinity
org.apache.commons.math.distribution.AbstractContinuousDistribution#50,-1,-1,-1,0.0833,0.5000,0.2887,0.0909
org.apache.commons.math.distribution.AbstractContinuousDistribution#56,-1,-1,-1,0.0833,0.5000,0.2887,0.0909
org.apache.commons.math.distribution.AbstractContinuousDistribution#62,65,64,66,0.0833,0.5000,0.2887,0.0909
org.apache.commons.math.distribution.AbstractContinuousDistribution#63,-1,-1,-1,0.0833,0.5000,0.2887,0.0909
org.apache.commons.math.distribution.AbstractDistribution#40,65,64,66,0.0833,0.5000,0.2887,0.0909
org.apache.commons.math.distribution.AbstractDistribution#41,-1,-1,-1,0.0833,0.5000,0.2887,0.0909
org.apache.commons.math.distribution.AbstractIntegerDistribution#46,-1,-1,-1,0.0833,0.5000,0.2887,0.0909
org.apache.commons.math.distribution.AbstractIntegerDistribution#52,65,64,66,0.0833,0.5000,0.2887,0.0909
org.apache.commons.math.distribution.AbstractIntegerDistribution#53,-1,-1,-1,0.0833,0.5000,0.2887,0.0909
org.apache.commons.math.distribution.NormalDistributionImpl#114,115,116,117,0.0833,0.5000,0.2887,0.0909
org.apache.commons.math.distribution.NormalDistributionImpl#115,-1,-1,-1,0.0833,0.5000,0.2887,0.0909
org.apache.commons.math.distribution.NormalDistributionImpl#141,82,913,914,0.0833,0.5000,0.2887,0.0909
org.apache.commons.math.distribution.NormalDistributionImpl#146,914,912,428,0.0833,0.5000,0.2887,0.0909
org.apache.commons.math.distribution.NormalDistributionImpl#147,-1,-1,-1,0.0833,0.5000,0.2887,0.0909
org.apache.commons.math.distribution.NormalDistributionImpl#48,-1,-1,-1,0.0833,0.5000,0.2887,0.0909
org.apache.commons.math.distribution.NormalDistributionImpl#51,-1,-1,-1,0.0833,0.5000,0.2887,0.0909
org.apache.commons.math.distribution.NormalDistributionImpl#54,-1,-1,-1,0.0833,0.5000,0.2887,0.0909
org.apache.commons.math.distribution.NormalDistributionImpl#65,196,195,197,0.0833,0.5000,0.2887,0.0909
org.apache.commons.math.distribution.NormalDistributionImpl#66,-1,-1,-1,0.0833,0.5000,0.2887,0.0909
org.apache.commons.math.distribution.NormalDistributionImpl#78,259,246,252,0.0833,0.5000,0.2887,0.0909
org.apache.commons.math.distribution.NormalDistributionImpl#79,252,247,268,0.0833,0.5000,0.2887,0.0909
org.apache.commons.math.distribution.NormalDistributionImpl#80,268,3153,243,0.0833,0.5000,0.2887,0.0909
org.apache.commons.math.distribution.NormalDistributionImpl#81,243,242,213,0.0833,0.5000,0.2887,0.0909
org.apache.commons.math.distribution.NormalDistributionImpl#82,-1,-1,-1,0.0833,0.5000,0.2887,0.0909
org.apache.commons.math.distribution.PoissonDistributionImpl#100,-1,-1,-1,0.0833,0.5000,0.2887,0.0909
org.apache.commons.math.distribution.PoissonDistributionImpl#65,-1,-1,-1,0.0833,0.5000,0.2887,0.0909
