Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
com.google.javascript.jscomp.AbstractCompiler#269,-1,-1,-1,0.0090,0.5023,0.1340,0.0546
com.google.javascript.jscomp.AbstractCompiler#270,-1,-1,-1,0.0090,0.5023,0.0948,0.0272
com.google.javascript.jscomp.AbstractCompiler#273,-1,-1,-1,0.0090,0.5023,0.0948,0.0272
com.google.javascript.jscomp.AbstractCompiler#278,-1,-1,-1,0.0090,0.5023,0.0948,0.0272
com.google.javascript.jscomp.AbstractCompiler#40,-1,-1,-1,0.0090,0.5023,0.0948,0.0272
com.google.javascript.jscomp.AbstractCompiler#41,-1,-1,-1,0.0090,0.5023,0.0948,0.0272
com.google.javascript.jscomp.AbstractCompiler#44,-1,-1,-1,0.0090,0.5023,0.0948,0.0272
com.google.javascript.jscomp.AbstractMessageFormatter#32,-1,-1,-1,0.0090,0.5038,0.0951,0.0274
com.google.javascript.jscomp.AbstractMessageFormatter#33,115,116,117,0.0090,0.5038,0.0951,0.0274
com.google.javascript.jscomp.AbstractMessageFormatter#34,-1,-1,-1,0.0090,0.5038,0.0951,0.0274
com.google.javascript.jscomp.AbstractMessageFormatter#37,115,116,117,0.0090,0.5038,0.0951,0.0274
com.google.javascript.jscomp.AbstractMessageFormatter#38,-1,-1,-1,0.0090,0.5038,0.0951,0.0274
com.google.javascript.jscomp.AbstractMessageFormatter#47,-1,-1,-1,0.0090,0.5038,0.0951,0.0274
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy#23,-1,-1,-1,0.0090,0.5023,0.0948,0.0272
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy#26,-1,-1,-1,0.0090,0.5023,0.0948,0.0272
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy#34,-1,-1,-1,0.0090,0.5023,0.0948,0.0272
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy#42,-1,-1,-1,0.0090,0.5023,0.0948,0.0272
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy#47,-1,-1,-1,0.0090,0.5023,0.0948,0.0272
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy#48,115,116,117,0.0090,0.5023,0.0948,0.0272
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy#49,-1,-1,-1,0.0090,0.5023,0.0948,0.0272
com.google.javascript.jscomp.AstValidator#102,-1,-1,-1,0.0112,0.5576,0.1058,0.0340
com.google.javascript.jscomp.AstValidator#103,-1,-1,88,0.0112,0.5576,0.1058,0.0340
com.google.javascript.jscomp.AstValidator#123,-1,-1,-1,0.0111,0.5557,0.1054,0.0337
com.google.javascript.jscomp.AstValidator#124,-1,-1,88,0.0111,0.5557,0.1054,0.0337
com.google.javascript.jscomp.AstValidator#126,-1,-1,-1,0.0113,0.5595,0.1062,0.0342
com.google.javascript.jscomp.AstValidator#127,-1,-1,88,0.0113,0.5595,0.1062,0.0342
com.google.javascript.jscomp.AstValidator#129,-1,-1,-1,0.0185,0.6858,0.0801,0.0189
com.google.javascript.jscomp.AstValidator#130,-1,-1,88,0.0185,0.6858,0.0801,0.0189
com.google.javascript.jscomp.AstValidator#156,1974,1952,1957,0.0111,0.5548,0.1052,0.0336
