Line,Score,FlashScore,FixFreq,BlockFreq
com.google.javascript.rhino.Node#175,1.0,0.0,0,0
com.google.javascript.rhino.Node#195,1.0,0.0,0,0
com.google.javascript.rhino.Node#217,1.0,0.0,0,0
com.google.javascript.rhino.Node#220,1.0,0.0,0,0
com.google.javascript.rhino.Node#843,1.0,0.0,0,0
com.google.javascript.rhino.Node#844,1.0,0.0,0,0
com.google.javascript.rhino.Node#845,1.0,0.0,0,0
com.google.javascript.rhino.Node#848,1.0,0.0,0,0
com.google.javascript.rhino.Node#849,1.0,0.0,0,0
com.google.javascript.rhino.Node#850,1.0,0.0,0,0
com.google.javascript.rhino.Node#851,1.0,0.0,0,0
com.google.javascript.rhino.Node#854,1.0,0.0,0,0
com.google.javascript.rhino.Node#855,1.0,0.0,0,0
com.google.javascript.rhino.Node#908,1.0,0.0,0,0
com.google.javascript.rhino.Node#916,1.0,0.0,0,0
com.google.javascript.rhino.Node#917,1.0,0.0,0,0
com.google.javascript.rhino.Node#918,1.0,0.0,0,0
com.google.javascript.rhino.Node#929,1.0,0.0,0,0
com.google.javascript.rhino.Node#930,1.0,0.0,0,0
com.google.javascript.rhino.Node#931,1.0,0.0,0,0
com.google.javascript.rhino.Node#932,1.0,0.0,0,0
com.google.javascript.rhino.Node#933,1.0,0.0,0,0
com.google.javascript.rhino.Node#934,1.0,0.0,0,0
com.google.javascript.rhino.Node#938,1.0,0.0,0,0
com.google.javascript.rhino.Node#941,1.0,0.0,0,0
com.google.javascript.rhino.Node#963,1.0,0.0,0,0
com.google.javascript.rhino.Node#964,1.0,0.0,0,0
com.google.javascript.rhino.Node#965,1.0,0.0,0,0
com.google.javascript.rhino.Node#966,1.0,0.0,0,0
com.google.javascript.rhino.Node#967,1.0,0.0,0,0
com.google.javascript.rhino.Node#971,1.0,0.0,0,0
com.google.javascript.rhino.Node#972,1.0,0.0,0,0
com.google.javascript.rhino.Node#973,1.0,0.0,0,0
com.google.javascript.rhino.Node#974,1.0,0.0,0,0
com.google.javascript.rhino.Node#975,1.0,0.0,0,0
com.google.javascript.rhino.Node#976,1.0,0.0,0,0
com.google.javascript.rhino.Node#977,1.0,0.0,0,0
com.google.javascript.rhino.Node#978,1.0,0.0,0,0
com.google.javascript.rhino.Node#980,1.0,0.0,0,0
com.google.javascript.rhino.Node#1016,1.0,0.0,0,0
com.google.javascript.rhino.Node#1017,1.0,0.0,0,0
com.google.javascript.rhino.Node#1018,1.0,0.0,0,0
com.google.javascript.rhino.Node#1020,1.0,0.0,0,0
com.google.javascript.rhino.Node#1024,1.0,0.0,0,0
com.google.javascript.rhino.Node#1025,1.0,0.0,0,0
com.google.javascript.rhino.Node#1029,1.0,0.0,0,0
com.google.javascript.rhino.Node#1030,1.0,0.0,0,0
com.google.javascript.rhino.Node#1039,1.0,0.0,0,0
com.google.javascript.rhino.Node#1043,1.0,0.0,0,0
com.google.javascript.rhino.Node#1048,1.0,0.0,0,0
com.google.javascript.rhino.Node#1049,1.0,0.0,0,0
com.google.javascript.rhino.Node#1050,1.0,0.0,0,0
com.google.javascript.rhino.Node#1057,1.0,0.0,0,0
com.google.javascript.rhino.Node#1058,1.0,0.0,0,0
com.google.javascript.rhino.Node#1063,1.0,0.0,0,0
com.google.javascript.rhino.Node#1064,1.0,0.0,0,0
com.google.javascript.rhino.Node#1066,1.0,0.0,0,0
com.google.javascript.rhino.Node#1067,1.0,0.0,0,0
com.google.javascript.rhino.Node#1068,1.0,0.0,0,0
com.google.javascript.rhino.Node#1069,1.0,0.0,0,0
com.google.javascript.rhino.Node#1070,1.0,0.0,0,0
com.google.javascript.rhino.Node#1071,1.0,0.0,0,0
com.google.javascript.rhino.Node#1074,1.0,0.0,0,0
com.google.javascript.rhino.Node#1369,1.0,0.0,0,0
com.google.javascript.rhino.Node#1398,1.0,0.0,0,0
com.google.javascript.rhino.Node#1411,1.0,0.0,0,0
com.google.javascript.rhino.Node#2245,1.0,0.0,0,0
com.google.javascript.rhino.Node#2246,1.0,0.0,0,0
com.google.javascript.rhino.Node#2247,1.0,0.0,0,0
